#,Name,NameShort,LevelingRoulette,HighLevelRoulette,MSQRoulette,GuildHestRoulette,ExpertRoulette,TrialRoulette,DailyFrontlineChallenge,LevelCapRoulette,MentorRoulette,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,AllianceRoulette,FeastTeamRoulette,NormalRaidRoulette,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,ShortCode,Unknown29,ContentCloseCycle,UnlockCriteria,UnlockCriteria2,JournalGenre,Transient,Image,Icon,Unknown32,TerritoryType,Content,ItemLevelRequired,ItemLevelSync,SortKey,ContentLinkType,RequiredExVersion,AcceptClassJobCategory,ContentMemberType,Unknown34,QueueMaxPlayers,UnlockType,UnlockType2,ClassJobLevelRequired,ClassJobLevelSync,LootModeType,RaidFinderParam,ContentType,ContentUICategory,PenaltyTimestampArrayIndex,Unknown41,PvP,Unknown_70_2,FixedItemLevelSync,AllowUndersized,NeedsMemberInEveryParty,Unknown57,AllowReplacement,AllowMinimumIL,AllowExplorerMode,RatedMatch,Rated,Unknown47,IsInDutyFinder,HighEndDuty,Unknown49,HasOnePlayerPerJobDetails,Unknown51,DutyRecorderAllowed,Unknown52,IsRegistrationHomeWorldLimited,Unknown54,Unknown55,Unknown56,IsRegistrationAllowedFromAnyDataCenter
551,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e0199,0,0,0,0,0,0,0,0,0,781,183,0,0,0,5,2,142,1,0,0,0,0,0,70,0,0,0,0,0,-1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
552,제1장: 기본 조작,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal001,0,0,0,0,0,0,112114,0,0,506,59,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
553,제2장: 초코초코초코초코보,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal002,0,0,0,0,0,0,112114,0,0,506,60,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
554,제3장: 전투의 첫걸음,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal003,0,0,0,0,0,0,112115,0,0,506,61,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
555,제4장: 꼬마 괴수,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal004,0,0,0,0,0,0,112115,0,0,506,62,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
556,제5장: 야만족들의 반란,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal005,0,0,0,0,0,0,112115,0,0,506,63,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
557,제6장: 타라타라 묘소의 공포,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal006,0,0,0,0,0,0,112115,0,0,506,64,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
558,제7장: 맞수들의 협공,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal007,0,0,0,0,0,0,112115,0,0,506,65,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
559,제8장: 새벽은 빛과 어둠을 가르고,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal008,0,0,0,0,0,0,112115,0,0,506,66,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
560,제9장: 구리구리종 광산을 폭파하라,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal009,0,0,0,0,0,0,112115,0,0,506,67,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
561,제10장: 만드라 제국의 역습,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal010,0,0,0,0,0,0,112115,0,0,506,68,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
562,제11장: 여왕 폐하 만세!,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal011,0,0,0,0,0,0,112115,0,0,506,69,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
563,제12장: 악마의 벽돌 깨기,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal012,0,0,0,0,0,0,112115,0,0,506,70,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
564,제13장: 수석 기공사 갈론드,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal013,0,0,0,0,0,0,112115,0,0,506,71,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
565,제14장: 땅콩은 이제 그만,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal014,0,0,0,0,0,0,112115,0,0,506,72,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
566,제15장: 소 오딘 토벌전,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal015,0,0,0,0,0,0,112115,0,0,506,73,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
567,제16장: 초코보 대행진,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal016,0,0,0,0,0,0,112115,0,0,506,74,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
568,제17장: 얼음외투 소빙벽을 녹여라,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal017,0,0,0,0,0,0,112115,0,0,506,75,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
569,제18장: 작은 마물 사냥,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal018,0,0,0,0,0,0,112115,0,0,506,76,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
570,제19장: 소 길가메시 토벌전,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal019,0,0,0,0,0,0,112115,0,0,506,77,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
571,제20장: 그대에게 크리스탈의 인도가 있기를,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal020,0,0,0,0,0,0,112115,0,0,506,78,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
572,제21장: 현인 루이수아의 시련,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal021,0,0,0,0,0,0,112115,0,0,506,79,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
573,제22장: 옅은 어둠의 세계,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal022,0,0,0,0,0,0,112115,0,0,506,80,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
574,제23장: 대혼란 바하무트 해후편,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal023,0,0,0,0,0,0,112115,0,0,506,81,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
575,제24장: 대혼란 바하무트 진성편,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_chal024,0,0,0,0,0,0,112115,0,0,506,82,0,0,0,4,0,109,1,0,0,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
576,꼬마 친구 공방전: 꼬마 친구급(쉬움),꼬마 친구급(쉬움),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_vs3_001,0,0,0,0,0,0,112109,0,0,506,83,0,0,13,4,0,109,1,3,1,0,0,1,0,0,0,19,5,0,-1,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True
577,꼬마 친구 공방전: 진 꼬마 친구급(보통),진 꼬마 친구급(보통),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_vs3_002,0,0,0,0,0,0,112110,0,0,506,84,0,0,14,4,0,109,1,3,1,0,0,1,0,0,0,19,5,0,-1,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True
578,꼬마 친구 공방전: 극 꼬마 친구급(어려움),극 꼬마 친구급(어려움),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_vs3_003,0,0,0,0,0,0,112111,0,0,506,85,0,0,15,4,0,109,1,3,1,0,0,1,0,0,0,19,5,0,-1,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True
579,꼬마 친구 공방전: 대회 대결(인공 지능 대결),대회 대결(인공 지능 대결),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lovm_cnv_cpu,0,0,0,0,0,0,112200,0,0,506,86,0,0,17,4,0,109,1,0,1,0,0,1,0,0,0,19,5,0,-1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True
580,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
581,금단의 땅 에우레카: 파고스편,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3fb,0,0,68478,0,294,7004,112308,0,0,763,4,0,300,0,3,2,142,19,0,0,1,0,70,70,0,0,26,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
582,'새벽'의 소년,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec009,0,0,0,0,0,0,0,0,0,769,5025,0,0,0,1,2,142,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
583,신생제 군사훈련,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1t1_5th,0,0,0,0,0,62,112297,80113,0,790,5,0,110,0,3,0,142,19,0,0,3,0,30,50,0,0,22,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
584,성 모샨 식물원(어려움),,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,d2d9,0,0,0,0,290,64,112310,0,0,788,62,340,0,71,1,2,108,2,0,0,0,0,70,70,1,0,2,30,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
585,영구 초토지대,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3d7_re,0,0,0,0,290,65,112311,0,0,1173,63,340,0,70,1,2,108,2,0,0,0,0,70,70,1,0,2,30,0,-1,False,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
586,보물고 우즈네어 운하 제전,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,o3c2,0,0,0,0,0,9004,0,0,0,794,55004,0,370,0,1,2,108,3,0,0,0,0,1,70,0,0,9,0,0,-1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
587,차원의 틈 오메가: 알파편 1,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3oc,0,0,0,0,291,3068,112312,0,0,798,30069,355,0,75,1,2,108,3,0,0,0,0,70,70,1,0,5,16,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
588,차원의 틈 오메가: 알파편 2,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3od,0,0,0,0,291,3069,112313,0,0,799,30070,355,0,76,1,2,108,3,0,0,0,0,70,70,1,0,5,16,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
589,차원의 틈 오메가: 알파편 3,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3oe,0,0,0,0,291,3070,112314,0,0,800,30071,355,0,77,1,2,108,3,0,0,0,0,70,70,1,0,5,16,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
590,차원의 틈 오메가: 알파편 4,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3of,0,0,0,0,291,3071,112315,0,0,801,30072,355,0,78,1,2,108,3,0,0,0,0,70,70,1,0,5,16,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
591,차원의 틈 오메가: 알파편(영웅) 1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3oc_2,0,0,0,0,291,3072,112316,0,0,802,30073,370,0,91,1,2,108,3,0,0,0,0,70,70,1,0,5,17,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
592,차원의 틈 오메가: 알파편(영웅) 2,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3od_2,0,0,0,0,291,3073,112317,0,0,803,30074,375,0,92,1,2,108,3,0,0,0,0,70,70,1,0,5,17,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
593,차원의 틈 오메가: 알파편(영웅) 3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3oe_2,0,0,0,0,291,3074,112318,0,0,804,30075,380,0,93,1,2,108,3,0,0,0,0,70,70,1,0,5,17,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
594,차원의 틈 오메가: 알파편(영웅) 4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3of_2,0,0,0,0,291,3075,112319,0,0,805,30076,380,0,94,1,2,108,3,0,0,0,0,70,70,1,0,5,17,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
595,진 요우진보 토벌전,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3ff,0,0,0,0,292,2054,112320,0,0,806,20059,365,0,134,1,2,108,3,0,0,0,0,70,70,0,0,4,21,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
596,주작 토벌전,,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3fe,0,0,0,0,292,2055,112321,0,0,810,20057,355,0,137,1,2,108,3,0,0,0,0,70,70,0,0,4,21,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
597,극 주작 토벌전,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,e3fe_2,0,0,0,0,292,2056,112322,0,0,811,20058,370,0,156,1,2,108,3,0,0,0,0,70,70,1,0,4,22,0,-1,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
598,금단의 땅 에우레카: 피로스편,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,z3fc,0,0,68148,0,294,7005,112323,0,0,795,6,0,300,0,3,2,142,19,0,0,1,0,70,70,0,0,26,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
599,숨겨진 보루(기공전),,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1p1,0,0,0,0,0,4032,112335,0,0,791,51002,0,0,401,1,0,146,18,0,0,0,0,30,0,0,0,6,23,0,-1,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True
600,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg,0,0,0,0,0,8007,112324,0,0,792,7,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
601,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_2,0,0,0,0,0,8007,112324,0,0,792,8,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
602,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_3,0,0,0,0,0,8007,112324,0,0,792,9,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
603,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_4,0,0,0,0,0,8007,112324,0,0,792,10,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
604,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_5,0,0,0,0,0,8007,112324,0,0,792,11,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
605,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_6,0,0,0,0,0,8007,112324,0,0,792,12,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
606,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_7,0,0,0,0,0,8007,112324,0,0,792,13,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
607,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_8,0,0,0,0,0,8007,112324,0,0,792,14,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
608,뛰어라! 점핑 운동회,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,w1eg_9,0,0,0,0,0,8007,112324,0,0,792,15,0,0,0,3,0,109,19,0,0,0,0,1,0,0,0,19,0,0,-1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
609,쐐기돌 동굴,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ec010,0,0,0,0,0,0,0,0,0,797,5026,0,0,0,1,2,142,1,0,0,0,0,70,70,0,0,7,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
610,데뷔전,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,aoz001,0,0,0,0,0,0,112332,0,0,796,35001,0,0,0,1,0,129,1,0,0,0,0,50,50,0,0,27,0,0,-1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
