#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
4966,,0,0,0,0,False
4967,,0,0,0,0,False
4968,,0,0,0,0,False
4969,,0,0,0,0,False
4970,,0,0,0,0,False
4971,,0,0,0,0,False
4972,,0,0,0,0,False
4973,,0,0,0,0,False
4974,,0,0,0,0,False
4975,,0,0,0,0,False
4976,,0,0,0,0,False
4977,,0,0,0,0,False
4978,,0,0,0,0,False
4979,,0,0,0,0,False
4980,,0,0,0,0,False
4981,,0,0,0,0,False
4982,,0,0,0,0,False
4983,,0,0,0,0,False
4984,,0,0,0,0,False
4985,,0,0,0,0,False
4986,,0,0,0,0,False
4987,,0,0,0,0,False
4988,,0,0,0,0,False
4989,,0,0,0,0,False
4990,,0,0,0,0,False
4991,,0,0,0,0,False
4992,,0,0,0,0,False
4993,,0,0,0,0,False
4994,,0,0,0,0,False
4995,,0,0,0,0,False
4996,,0,0,0,0,False
4997,,0,0,0,0,False
4998,,0,0,0,0,False
4999,,0,0,0,0,False
5000,,0,0,0,0,False
5001,,0,0,0,0,False
5002,,0,0,0,0,False
5003,,0,0,0,0,False
5004,,0,0,0,0,False
5005,,0,0,0,0,False
5006,,0,0,0,0,False
5007,,0,0,0,0,False
5008,,0,0,0,0,False
5009,,0,0,0,0,False
5010,,0,0,0,0,False
5011,,0,0,0,0,False
5012,,0,0,0,0,False
5013,,0,0,0,0,False
5014,,0,0,0,0,False
5015,,0,0,0,0,False
5016,,0,0,0,0,False
5017,,0,0,0,0,False
5018,,0,0,0,0,False
5019,,0,0,0,0,False
5020,,0,0,0,0,False
5021,,0,0,0,0,False
5022,,0,0,0,0,False
5023,,0,0,0,0,False
5024,,0,0,0,0,False
5025,,0,0,0,0,False
5026,,0,0,0,0,False
5027,,0,0,0,0,False
5028,,0,0,0,0,False
5029,,0,0,0,0,False
5030,,0,0,0,0,False
5031,,0,0,0,0,False
5032,,0,0,0,0,False
5033,,0,0,0,0,False
5034,,0,0,0,0,False
5035,,0,0,0,0,False
5036,,0,0,0,0,False
5037,,0,0,0,0,False
5038,,0,0,0,0,False
5039,,0,0,0,0,False
5040,,0,0,0,0,False
5041,,0,0,0,0,False
5042,,0,0,0,0,False
5043,,0,0,0,0,False
5044,,0,0,0,0,False
5045,,0,0,0,0,False
5046,,0,0,0,0,False
5047,,0,0,0,0,False
5048,,0,0,0,0,False
5049,,0,0,0,0,False
5050,,0,0,0,0,False
5051,,0,0,0,0,False
5052,,0,0,0,0,False
5053,,0,0,0,0,False
5054,,0,0,0,0,False
5055,,0,0,0,0,False
5056,,0,0,0,0,False
5057,,0,0,0,0,False
5058,,0,0,0,0,False
5059,,0,0,0,0,False
5060,,0,0,0,0,False
5061,,0,0,0,0,False
5062,,0,0,0,0,False
5063,,0,0,0,0,False
5064,,0,0,0,0,False
5065,,0,0,0,0,False
5066,,0,0,0,0,False
5067,,0,0,0,0,False
5068,,0,0,0,0,False
5069,,0,0,0,0,False
5070,,0,0,0,0,False
5071,,0,0,0,0,False
5072,,0,0,0,0,False
5073,,0,0,0,0,False
5074,,0,0,0,0,False
5075,,0,0,0,0,False
5076,,0,0,0,0,False
5077,,0,0,0,0,False
5078,,0,0,0,0,False
5079,,0,0,0,0,False
5080,,0,0,0,0,False
5081,,0,0,0,0,False
5082,,0,0,0,0,False
5083,,0,0,0,0,False
5084,,0,0,0,0,False
5085,,0,0,0,0,False
5086,,0,0,0,0,False
5087,,0,0,0,0,False
5088,,0,0,0,0,False
5089,,0,0,0,0,False
5090,,0,0,0,0,False
5091,,0,0,0,0,False
5092,,0,0,0,0,False
5093,,0,0,0,0,False
5094,,0,0,0,0,False
5095,,0,0,0,0,False
5096,,0,0,0,0,False
5097,,0,0,0,0,False
5098,,0,0,0,0,False
5099,,0,0,0,0,False
5100,,0,0,0,0,False
5101,,0,0,0,0,False
5102,,0,0,0,0,False
5103,,0,0,0,0,False
5104,,0,0,0,0,False
5105,,0,0,0,0,False
5106,,0,0,0,0,False
5107,,0,0,0,0,False
5108,,0,0,0,0,False
5109,,0,0,0,0,False
5110,,0,0,0,0,False
5111,,0,0,0,0,False
5112,,0,0,0,0,False
5113,,0,0,0,0,False
5114,,0,0,0,0,False
5115,,0,0,0,0,False
5116,,0,0,0,0,False
5117,,0,0,0,0,False
5118,,0,0,0,0,False
5119,,0,0,0,0,False
5120,,0,0,0,0,False
5121,,0,0,0,0,False
5122,,0,0,0,0,False
5123,,0,0,0,0,False
5124,,0,0,0,0,False
5125,,0,0,0,0,False
5126,,0,0,0,0,False
5127,,0,0,0,0,False
5128,,0,0,0,0,False
5129,,0,0,0,0,False
5130,,0,0,0,0,False
5131,,0,0,0,0,False
5132,,0,0,0,0,False
5133,,0,0,0,0,False
5134,,0,0,0,0,False
5135,,0,0,0,0,False
5136,,0,0,0,0,False
5137,,0,0,0,0,False
5138,,0,0,0,0,False
5139,,0,0,0,0,False
5140,,0,0,0,0,False
5141,,0,0,0,0,False
5142,,0,0,0,0,False
5143,,0,0,0,0,False
5144,,0,0,0,0,False
5145,,0,0,0,0,False
5146,,0,0,0,0,False
5147,,0,0,0,0,False
5148,,0,0,0,0,False
5149,,0,0,0,0,False
5150,,0,0,0,0,False
5151,,0,0,0,0,False
5152,,0,0,0,0,False
5153,,0,0,0,0,False
5154,,0,0,0,0,False
5155,,0,0,0,0,False
5156,,0,0,0,0,False
5157,,0,0,0,0,False
5158,,0,0,0,0,False
5159,,0,0,0,0,False
5160,,0,0,0,0,False
5161,,0,0,0,0,False
5162,,0,0,0,0,False
5163,,0,0,0,0,False
5164,,0,0,0,0,False
5165,,0,0,0,0,False
5166,,0,0,0,0,False
5167,,0,0,0,0,False
5168,,0,0,0,0,False
5169,,0,0,0,0,False
5170,,0,0,0,0,False
5171,,0,0,0,0,False
5172,,0,0,0,0,False
5173,,0,0,0,0,False
5174,,0,0,0,0,False
5175,,0,0,0,0,False
5176,,0,0,0,0,False
5177,,0,0,0,0,False
5178,,0,0,0,0,False
5179,,0,0,0,0,False
5180, 님이 의 입찰 여부를 결정했습니다.,65,1,0,0,False
5181,전리품 규칙이 **파티장 분배**로 설정되었습니다.,57,33,0,0,False
5182,전리품 규칙이 **선입찰 금지**로 설정되었습니다.,57,33,0,0,False
5183, 전리품에 추가되었습니다. (제한 시간 보너스 발동!),57,33,1,0,False
5184,의 분배 방식이 '입찰 분배'로 변경되었습니다.,57,33,0,0,False
5185,의 분배 방식이 '미설정'으로 변경되었습니다.,57,33,0,0,False
5186,파티장이 분배 설정을 하지 않았으므로 입찰할 수 없습니다.,60,8,0,0,False
5187, 님이  분배받았습니다.,62,1,0,0,True
5188, 님이 ×UNKNOWN개를 분배받았습니다.,62,1,0,0,True
5189," 님은 이미 전리품을 획득했으므로, 다음 초기화 일시까지 아이템 입찰에 참여할 수 없습니다.",60,9,0,0,False
5190,현재 전리품 규칙으로는 '선입찰'을 선택할 수 없습니다.,60,8,0,0,False
5191,대상자가 없어 분배할 수 없습니다.,60,8,0,0,False
5192,이미 습득한 '거래 불가 & 판매 불가' 아이템에는 선입찰 및 입찰할 수 없습니다.,60,9,0,0,False
5193,이미 습득한 '거래 불가 & 판매 불가' 꼬마 친구 아이템에는 선입찰 및 입찰할 수 없습니다.,60,9,0,0,False
5194,아이템 입찰을 진행하십시오.,57,33,1,0,False
5195,파티장은 전리품 분배 설정을 진행하십시오.,57,33,1,0,False
5196,이미 습득한 '거래 불가 & 판매 불가' 아이템이므로  님에게 분배할 수 없습니다.,60,9,0,0,False
5197,과몰입 방지 제한으로 인해  님에게 분배할 수 없습니다.,60,9,0,0,False
5198, 님은 에 입찰할 권한이 없으므로 분배할 수 없습니다.,60,9,0,0,False
5199,"전리품이 표시 가능한 개수를 초과하여
에  덮어쓰기 되었습니다.",60,9,0,0,False
5200, 0개 획득했습니다!,62,33,1,0,False
5201, 보유 한도를 초과하므로 받을 수 없습니다.,60,9,1,0,False
5202, 0개 획득했습니다!,62,33,1,0,False
5203, 보유 한도를 초과하므로 받을 수 없습니다.,60,9,1,0,False
5204, 0개 획득했습니다!,62,33,1,0,False
5205,EP가 부족하여 사용할 수 없습니다.,60,256,0,0,False
5206,   EP를 UNKNOWN 회복했습니다.,45,1,0,0,False
5207,Firstname Lastname에게 사형 판결이 내려졌습니다…….,57,33,0,0,False
5208,Firstname Lastname에게 부착된 빛의 폭뢰에서 오염 증기가 분출됩니다!,57,33,0,0,False
5209,사용 가능 횟수를 모두 소비했습니다.,60,256,0,0,False
5210, 설치되지 않아 재생할 수 없습니다.,60,9,0,0,False
5211,새로운 감정 표현 '' 배웠습니다.,64,33,0,0,False
5212,이 아이템을 사용하여 얻을 수 있는 혜택이 이미 적용되어 있습니다.,60,9,0,0,False
5213,접속 상태가 '초보자'인 친구의 인근 에테라이트에 무료로 텔레포할 수 있게 되었습니다.,64,33,0,0,False
5214,같이 타기가 해제되어 귀환 지점으로 이동합니다.,57,513,0,0,False
5215,이 아이템에는 금단 장착을 할 수 없습니다.,60,9,0,0,False
5216,현재 직업의 전문 장인이 아니므로 제작할 수 없습니다.,60,9,0,0,False
5217,소지금이 부족하여 마테리아 장착을 의뢰할 수 없습니다.,60,9,0,0,False
5218,마테리아 장인이 에  장착해주었습니다.,57,1,0,0,False
5219,마테리아 장착이 취소되었습니다.,60,9,0,0,False
5220,UNKNOWN건 검색되었습니다.,57,33,0,0,False
5221,UNKNOWN건 검색되었습니다. 그중 UNKNOWN건만 표시합니다.,57,33,0,0,False
5222,새로운 감정 표현 '레드 전사의 연무'를 익혔습니다.,64,33,0,0,False
5223,새로운 감정 표현 '블랙 전사의 연무'를 익혔습니다.,64,33,0,0,False
5224,새로운 감정 표현 '옐로 전사의 연무'를 익혔습니다.,64,33,0,0,False
5225,변경을 취소했습니다.,57,32,0,0,False
5226,설정을 변경했습니다.,57,32,0,0,False
5227,   요리 효과 시간을 연장했습니다.,46,1,0,0,False
5228,'명인의 발상'이 발동하여 일시적으로 최대 CP가 증가했습니다!,57,33,0,0,False
5229,'첫 준비'가 발동하여 CP 소비량이 감소했습니다!,57,33,0,0,False
5230,나무인형 토벌전에 빈자리가 없어 시작하지 못했습니다. 잠시 후 다시 시도하십시오.,60,8,0,0,False
5231,나무인형 토벌전은 파티를 맺은 상태로는 시작할 수 없습니다.,60,8,0,0,False
5232,다른 임무에 참가 중이므로 나무인형 토벌전을 시작할 수 없습니다.,60,8,0,0,False
5233,나무인형 토벌에 성공했습니다!,57,1,0,0,False
5234,나무인형 토벌에 실패했습니다…….,57,33,0,0,False
5235,임무 범위에서 벗어났습니다. 일정 시간 내에 범위 안으로 돌아가지 않으면 임무가 종료됩니다.,60,8,0,0,False
5236, 보유 한도를 초과하므로 받을 수 없습니다.,60,9,0,0,False
5237,변경을 취소했습니다.,57,32,0,0,False
5238,설정을 변경했습니다.,57,32,0,0,False
5239,PvP 기술세트 UNKNOWN번 [UNKNOWN] 변경했습니다.,57,33,0,0,False
5240,현재 직업에 해당하는 PvP 기술세트가 아니므로 변경할 수 없습니다.,60,9,0,0,False
5241,지금은 PvP 기술세트를 변경할 수 없습니다.,60,9,0,0,False
5242,PvP 기술세트를 변경하지 못했습니다.,60,9,0,0,False
5243,PvP 지역에서는 PvP 기술세트를 변경할 수 없습니다.,60,9,0,0,False
5244, 0개 획득했습니다.,62,33,0,0,False
5245,변경을 취소했습니다.,57,32,0,0,False
5246,설정을 변경했습니다.,57,32,0,0,False
5247, UNKNOWN개 손에 넣었습니다.,62,33,0,0,False
5248,PvP 기술세트 UNKNOWN번 [UNKNOWN] 등록했습니다.,57,33,0,0,False
5249,PvP 기술세트 UNKNOWN번 [UNKNOWN] 삭제했습니다.,57,33,0,0,False
5250,PvP 기술세트 이름을 변경했습니다.,57,33,0,0,False
5251,PvP 기술세트 번호를 변경했습니다.,57,33,0,0,False
5252,기술 포인트가 부족하여 PvP 기술세트를 변경할 수 없습니다.,60,9,0,0,False
5253, 소속으로 전장에 참가했습니다.,57,33,0,0,False
5254, 보유 한도를 초과하므로 받을 수 없습니다.,60,9,0,0,False
5255,"전투 시작 UNKNOWN초 전!
()",57,33,0,0,False
5256,전투 시작!,57,33,0,0,False
5257, 님이 초읽기를 취소했습니다.,57,33,0,0,False
5258,전투 중에는 전투 시작 초읽기를 실행할 수 없습니다.,60,9,0,0,False
5259,전투 시작 초읽기를 실행하지 못했습니다.,60,9,0,0,False
5260,전투 시작 UNKNOWN초 전!,57,33,0,0,False
5261,전투 시작 UNKNOWN초 전!,57,32,0,0,False
5262,"전투 시작 UNKNOWN초 전!
()",57,1,0,0,False
5263,전투 시작 UNKNOWN초 전!,57,1,0,0,False
5264,전투 시작!,57,1,0,0,False
5265,해당 아이템의 보유 한도를 초과하였으므로 사용할 수 없습니다.,60,9,0,0,False
5266,현재 입수할 수 없는 아이템이 설정되어 있는 등의 특정한 이유로 사용하지 못했습니다.,60,9,0,0,False
5267,최대 보너스 획득량에 다다랐으므로 경험치 증가 효과가 사라졌습니다.,57,33,0,0,False
5268,×0개를 손에 넣었습니다.,62,33,0,0,False
5269,이곳에서는 사용할 수 없습니다. 대상 아이템을 얻을 수 있는 임무 내로 이동한 다음 사용하십시오.,60,9,0,0,False
5270,조정된 크리스탈 모래 UNKNOWN개로 변환했습니다.,57,1,0,0,False
5271,더는 변환할 수 없습니다. 조정된 크리스탈 모래를 인조 정령에게 분배하십시오.,60,8,0,0,False
5272,인조 정령이 성장했습니다.,57,33,0,0,False
5273,조정된 크리스탈 모래가 부족합니다.,60,8,0,0,False
5274,분배 최대치에 도달했습니다.,57,32,0,0,False
5275,인조 정령의 능력치를 재조정했습니다.,57,33,0,0,False
5276,"변환 가능한 최대치에 도달하여, 더는 변환할 수 없습니다.",60,8,0,0,False
5277," 부족하여, 이 이상 재분배할 수 없습니다.",60,8,0,0,False
5278,,0,0,0,0,False
5279,,0,0,0,0,False
5280, 손에 넣었습니다.,57,1,0,0,False
5281,×UNKNOWN개를 손에 넣었습니다.,57,1,0,0,False
5282,필요 아이템이 부족하여 교환할 수 없습니다.,60,9,0,0,False
5283,소지품이 가득 차서 아이템을 교환할 수 없습니다.,60,9,0,0,False
5284, 장비해야 합니다.,60,9,0,0,False
5285, 및  장비해야 합니다.,60,9,0,0,False
5286,,0,0,0,0,False
5287,해당 퀘스트를 수락 및 완료하지 않았습니다.,60,8,0,0,False
5288,퀘스트를 표시할 수 없습니다.,60,8,0,0,False
5289,,0,0,0,0,False
5290,필요한 아이템을 보유하지 않아 열 수 없습니다.,60,9,0,0,False
5291,소지품에 공간이 부족하여  전리품에 추가되었습니다.,57,33,1,0,False
5292,,0,0,0,0,False
5293,,0,0,0,0,False
5294,,0,0,0,0,False
5295,등록 내용을 갱신했습니다.,57,65,0,0,False
5296,"PvP 지역에 진입했습니다!
PvP 대결이 가능한 직업인 경우, 능력치와 기술, 단축바 등이 PvP 전용으로 전환됩니다.",57,65,0,0,False
5297,변경을 취소했습니다.,57,65,0,0,False
5298,먼저 PvP 보조 기술로 등록해야 합니다.,60,8,0,0,False
5299,시즌 기간 중에는 PvP팀에 새로운 팀원이 가입할 수 없습니다.,60,9,0,0,False
5300,역할 기술 설정은 시작 지점에서만 변경할 수 있습니다.,60,9,0,0,False
5301,"치열한 싸움의 기억이 '원초의 혼'을 강하게 자극합니다!
강력한 '원초의 혼'을  앞에 증명했습니다!",57,32,0,0,False
5302,젊은 기사의 의지가 소울 크리스탈을 뒤흔듭니다!,57,32,0,0,False
5303,젊은 기사가 품은 '자신만의 성검'이 소울 크리스탈을 뒤흔듭니다!,57,32,0,0,False
5304,빛이 넘치는 소울 크리스탈의 인도를 받아 전투술의 요령을 터득했습니다!,57,32,0,0,False
5305,젊은 기사의 의지가 소울 크리스탈을 뒤흔듭니다!,57,32,0,0,False
5306,진정한 기사가 되기 위한 의지가 소울 크리스탈을 뒤흔듭니다!,57,32,0,0,False
5307,동료를 격려하는 마음이 고대의 선율을 일깨웁니다……!,57,32,0,0,False
5308,동료를 격려하는 마음이 고대의 선율을 일깨웁니다……!,57,32,0,0,False
5309,동료를 격려하는 마음이 고대의 선율을 일깨웁니다……!,57,32,0,0,False
5310,동료를 격려하는 마음이 고대의 선율을 일깨웁니다……!,57,32,0,0,False
5311,동료를 격려하는 마음이 고대의 선율을 일깨웁니다……!,57,32,0,0,False
5312,스리토 카리토의 가르침을 받아 새로운 니므 군학 지식을 얻었습니다!,57,32,0,0,False
5313,스리토 카리토의 가르침을 받아 새로운 니므 군학 지식을 얻었습니다!,57,32,0,0,False
5314,해병의 정신력이 타오릅니다! 새로운 니므 군학 지식을 얻었습니다!,57,32,0,0,False
5315,해병의 정신력이 타오릅니다! 새로운 니므 군학 지식을 얻었습니다!,57,32,0,0,False
5316,해병의 정신력이 타오릅니다! 새로운 니므 군학 지식을 얻었습니다!,57,32,0,0,False
5317,암흑의 힘을 제어할 수 있게 되었습니다!,57,32,0,0,False
5318,의식을 통해 새로운 힘을 얻었습니다!,57,32,0,0,False
5319,의식을 통해 새로운 힘을 얻었습니다!,57,32,0,0,False
5320,의식을 통해 새로운 힘을 얻었습니다!,57,32,0,0,False
5321,받아들인 감정이 Player Player의 힘으로 변합니다……!,57,32,0,0,False
5322,지켜낸 이들에게 받은 감사의 마음이 새로운 힘을 일깨웠습니다!,57,32,0,0,False
5323,호위 여행을 성공적으로 마쳐 새로운 힘을 얻었습니다!,57,32,0,0,False
5324,막아서는 고난 앞에서 새로운 힘이 솟아납니다……!,57,32,0,0,False
5325,암흑기사의 극의를 깨우쳐 새로운 힘을 얻었습니다!,57,32,0,0,False
5326,한 생명을 끝까지 지켜내어 진정한 힘을 깨달았습니다!,57,32,0,0,False
5327,총술의 기초를 익혔습니다!,57,32,0,0,False
5328,로스튼스탈의 지도를 받아 총술을 익혔습니다!,57,32,0,0,False
5329,로스튼스탈의 지도를 받아 총술을 익혔습니다!,57,32,0,0,False
5330,스테파니비앙에게 새로운 병기를 받았습니다!,57,32,0,0,False
5331,스테파니비앙이 '기공병구'를 개량했습니다!,57,32,0,0,False
5332,로스튼스탈의 지도를 받아 총술을 익혔습니다!,57,32,0,0,False
5333,스테파니비앙이 '기공병구'를 개량했습니다!,57,32,0,0,False
5334,스테파니비앙이 '기공병구'를 개량했습니다!,57,32,0,0,False
5335,로스튼스탈의 지도를 받아 총술을 익혔습니다!,57,32,0,0,False
5336,로스튼스탈의 지도를 받아 새로운 기술을 습득했습니다!,57,32,0,0,False
5337,스테파니비앙이 '기공병구'를 개량했습니다!,57,32,0,0,False
5338,로스튼스탈의 지도를 받아 총술을 익혔습니다!,57,32,0,0,False
5339,역대 점성술사의 깊은 지혜가 가슴으로 흘러듭니다!,57,32,0,0,False
5340,'땅의 별자리'가 빛나자 '토천'의 문이 열렸습니다!,57,32,0,0,False
5341,'불의 별자리'가 빛나자 '염천'의 문이 열렸습니다!,57,32,0,0,False
5342,'번개의 별자리'가 빛나자 '뇌천'의 문이 열렸습니다!,57,32,0,0,False
5343,'바람의 별자리'가 빛나자 '풍천'의 문이 열렸습니다!,57,32,0,0,False
5344,'물의 별자리'가 빛나자 '수천'의 문이 열렸습니다!,57,32,0,0,False
5345,'얼음의 별자리'가 빛나자 '빙천'의 문이 열렸습니다!,57,32,0,0,False
5346,아군  파괴되었습니다…….,57,33,0,0,False
5347,수호자의 영혼석이 재생되었습니다.,57,33,0,0,False
5348,우호 관계가  되었습니다.,57,33,0,0,False
5349,찾는 책이 아닌 것 같습니다…….,57,33,0,0,False
5350,,0,0,0,0,False
5351,수많은 실력자들과 검술을 겨룬 끝에 새로운 기술을 습득했습니다!,57,32,0,0,False
5352,호기심 많은 산골짜기의 순수한 사랑이 '원초의 혼'을 뒤흔듭니다!,57,32,0,0,False
5353,소울 크리스탈에서 따스한 힘이 흘러들어옵니다…….,57,32,0,0,False
5354,"친구들과 협력해 싸우자, 붉은 용혈이 혼에 깃들었습니다!",57,32,0,0,False
5355,꺾이지 않는 위다르겔트의 투지가 마음속에 뜨거운 불을 지핍니다!,57,32,0,0,False
5356,동료를 격려하는 마음이 새로운 선율을 일깨웁니다……!,57,32,0,0,False
5357,샤토토의 기억을 접하고 새로운 흑마법의 힘에 눈떴습니다!,57,32,0,0,False
5358,모든 시련을 뛰어넘어 소환마법의 비법을 습득했습니다!,57,32,0,0,False
5359,"동료와 함께 싸우자 마음이 불타오르고, 새로운 인술에 눈떴습니다!",57,32,0,0,False
5360,총사대와 함께 싸운 덕분에 기공병구의 새로운 사용법이 떠올랐습니다!,57,32,0,0,False
5361,"뿔의 아이의 혼을 정화하여, 위대한 치유의 힘을 손에 넣었습니다!",57,32,0,0,False
5362,라일락이 지켜온 지식을 이어받았습니다!,57,32,0,0,False
5363,풍수술과 점성술의 지혜를 융합하여 새로운 기술을 만들어냈습니다!,57,32,0,0,False
5364,,0,0,0,0,False
5365,,0,0,0,0,False
5366,,0,0,0,0,False
5367,,0,0,0,0,False
5368,,0,0,0,0,False
5369,스승에게 배운 '맞서는 마음'이 새로운 힘을 일깨웁니다!,57,32,0,0,False
5370,운명에 맞서는 진홍빛 혼이 미지의 힘을 일깨웁니다!,57,32,0,0,False
5371,역대 사무라이들이 고안한 기술이 몸과 마음에 흘러들어옵니다!,57,32,0,0,False
5372,악을 무찌르자  공명했습니다!,57,32,0,0,False
5373,악을 무찌르자  공명했습니다!,57,32,0,0,False
5374,악을 무찌르자  공명했습니다!,57,32,0,0,False
5375,악을 무찌르자  공명했습니다!,57,32,0,0,False
5376,"목숨을 걸고 스승과 진검승부를 벌여, 새로운 기술을 이어받았습니다!",57,32,0,0,False
5377,"같은 스승에게 배운 선배와 사투를 벌여, 새로운 기술을 고안했습니다!",57,32,0,0,False
5378,개티의 마음이 진정되는 것 같습니다…….,57,33,0,0,False
5379,개티가 마음의 균형을 되찾았습니다!,57,33,0,0,False
5380,개티의 체력이 저하되고 있습니다…….,57,33,0,0,False
5381,개티의 체력이 한계에 가까워지고 있습니다…….,57,33,0,0,False
5382,금여우의 원한을 정화했습니다!,57,33,0,0,False
5383,금여우의 원한이 이슬이 되었습니다!,57,33,0,0,False
5384,금여우의 원념을 정화했습니다!,57,33,0,0,False
5385,금여우의 원념이 이슬이 되었습니다!,57,33,0,0,False
5386,마나 토우의 잔해에서 보물상자를 발견했습니다!,57,33,0,0,False
5387,마나 강탈자의 잔해에서 보물상자를 발견했습니다!,57,33,0,0,False
5388,今日のまかない：白身魚のソテー,57,33,0,0,False
5389,습격한 짐승을 쓰러뜨리고 '' 손에 넣었습니다!,57,32,0,0,False
5390,상자는 봉인되어 있습니다…….,57,32,0,0,False
5391,적이 습격해옵니다!!,58,17,0,0,False
5392, 당신이 납품한 물건을 받았습니다!,57,17,0,0,False
5393,이올라는 당신을 '흑철 공방의 든든한 동아줄'이라고 생각하는 것 같습니다.,57,33,0,0,False
5394,투나는 당신을 '시간 공방의 협력자'라고 생각하는 것 같습니다.,57,33,0,0,False
5395,베스릭은 당신을 '아마로의 생명을 구하는 사람'이라고 생각하는 것 같습니다.,57,33,0,0,False
5396,케시 레이는 당신을 '시뮌 탐색대의 새 대장'이라고 생각하는 것 같습니다.,57,33,0,0,False
5397,프리스릭은 당신을 '어업과의 개혁 필요성을 이해해주는 사람'이라고 생각하는 것 같습니다.,57,33,0,0,False
5398,"모든 의뢰를 달성하여, 이올라는 당신을 '흑철 공방의 구세주'라고 생각하는 것 같습니다!",57,33,0,0,False
5399,"모든 의뢰를 달성하여, 투나는 당신을 '인연을 복원하는 사람'이라고 생각하는 것 같습니다!",57,33,0,0,False
5400,"모든 의뢰를 달성하여, 베스릭은 당신을 '아마로의 마음을 구하는 사람'이라고 생각하는 것 같습니다!",57,33,0,0,False
5401,"모든 의뢰를 달성하여, 케시 레이는 당신을 '시뮌 탐색대의 명예 대장'이라고 생각하는 것 같습니다!",57,33,0,0,False
5402,"모든 의뢰를 달성하여, 프리스릭은 당신을 '어업과 개혁의 주역'이라고 생각하는 것 같습니다!",57,33,0,0,False
5403,의뢰받은 아이템을 모두 납품했습니다!,57,33,0,0,False
5404,강적과 결전을 치르고 새로운 기술을 습득했습니다!,57,32,0,0,False
5405,관객의 '마음속 어둠'을 쳐부수고 새로운 춤을 배웠습니다!,57,32,0,0,False
5406,알피노와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5407,알리제와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5408,적이 또 나타났습니다!,58,17,0,0,False
5409,퀘스트 '' 완료하지 않아 이동할 수 없습니다.,60,9,0,0,False
5410,대상이 움직이는 동안에는 할 수 없습니다.,60,9,0,0,False
5411,동료를 살리려는 마음이 생명의 진보를 이뤄냅니다……!,57,32,0,0,False
5412,"레무레스와 연을 맺어, 자신과 아바타의 혼이 타오릅니다!",57,32,0,0,False
5413,루루샤는 당신을 '유물 복원 도우미'라고 생각하는 것 같습니다.,57,33,0,0,False
5414,주드는 당신을 '무섭지 않은 사람'이라고 생각하는 것 같습니다.,57,33,0,0,False
5415,데브로이는 당신을 '믿음직한 장인'이라고 생각하는 것 같습니다.,57,33,0,0,False
5416,히나게시는 당신을 '연애 성취의 협력자'라고 생각하는 것 같습니다.,57,33,0,0,False
5417,차라카 티아는 당신을 '연구실의 조력자'라고 생각하는 것 같습니다.,57,33,0,0,False
5418,"모든 의뢰를 달성하여, 루루샤는 당신을 '옛 목소리를 깨운 자'라고 생각하는 것 같습니다!",57,33,0,0,False
5419,"모든 의뢰를 달성하여, 주드는 당신을 '마음을 터놓을 수 있는 소중한 친구'라고 생각하는 것 같습니다!",57,33,0,0,False
5420,"모든 의뢰를 달성하여, 데브로이는 당신을 '내 인생의 장인'이라고 생각하는 것 같습니다!",57,33,0,0,False
5421,"모든 의뢰를 달성하여, 히나게시는 당신을 '연애 성취의 주역'이라고 생각하는 것 같습니다!",57,33,0,0,False
5422,"모든 의뢰를 달성하여, 차라카는 당신을 '연구실의 대은인'이라고 생각하는 것 같습니다!",57,33,0,0,False
5423,쿠루루와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5424,그라하 티아와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5425,마트샤와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5426,변신 범위를 벗어나면 변신이 풀립니다.,57,17,0,0,False
5427,"변신 범위에서 벗어나, 변신이 풀렸습니다.",57,17,0,0,False
5428,에스티니앙과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5429,복장 변환 범위를 벗어나면 복장 변환이 해제됩니다.,57,17,0,0,False
5430,"복장 변환 범위를 벗어나, 복장 변환이 해제되었습니다.",57,17,0,0,False
5431,카느 에 센나와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5432,그로잉웨이와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5433,쿠킹웨이와 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5434,변신 범위를 벗어나면 변신이 풀립니다.,57,17,0,0,False
5435,"변신 범위에서 벗어나, 변신이 풀렸습니다.",57,17,0,0,False
5436,"알리제가 앞장섭니다!
할 일 목록의 를 누르면, 에 대해 확인할 수 있습니다.",57,1025,0,0,False
5437,떠돌이 성인과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5438,"아일루로스가 앞장섭니다!
할 일 목록의 를 누르면, 에 대해 확인할 수 있습니다.",57,1025,0,0,False
5439,"고주망태 디파가 앞장섭니다!
할 일 목록의 를 누르면, 에 대해 확인할 수 있습니다.",57,1025,0,0,False
5440,라우반과 떨어졌습니다. 다시 동행하세요.,57,33,0,0,False
5441,"빛을 머금은 개가 앞장섭니다!
할 일 목록의 를 누르면, 에 대해 확인할 수 있습니다.",57,1025,0,0,False
