key,0
88," 알데나드 소대륙이 속한 서주를 제외하고, 세계 최대의 대륙 '삼대주'의 대부분을 장악한 제정 국가. 반세기 전까지는 북주 일사바드 대륙의 변방 국가에 지나지 않았으나, 기술 혁신과 탁월한 군사적 재능을 갖춘 솔 갈부스 장군이 등장하면서, 하이델린 제패를 주창하는 강국으로 도약했다.

 그 마도 기술 수준은 타국의 추종을 불허했으며, 강력한 비공전함을 거느린 군사력을 배경으로 차례차례 주변 국가들을 병합해 갔다. 북주를 통일한 제국은 기세를 타고 동주 오사드 소대륙으로 진출, 도마 등 동주 각국을 제압했고, 정복한 나라를 식민지 삼아 급속하게 판도를 확대했다. 제국은 강경책과 회유책을 섞은 정책으로 피정복민을 교화하고 흡수했다.

 이리하여 유일한 약점, 즉 '주요 민족인 갈레안족의 적은 인구 수'를 보완한 제국은 대륙 통일이라는 숙원을 이루고자 서주 알데나드 소대륙을 공략하러 나섰고, 제6성력 1557년에 에오르제아 6대 도시 중 하나인 알라미고를 제압했다.

 순조롭게 세계를 제패해가던 제국. 그러나 솔 황제가 사망하고 치열한 후계자 경쟁이 벌어지면서 그림자가 드리운다. 게다가 가이우스가 이끄는 제XIV군단이 에오르제아 도시군사동맹에게 패배하면서, 대외 정책에도 암운이 감돌게 된다.
 급속도로 단결한 에오르제아 각국과 이를 돕는 '새벽의 혈맹'의 존재로 인해 동쪽에서는 도마가, 서쪽에서는 알라미고가 연이어 독립했고, 후계자 싸움에서 승리한 차기 황제 바리스도 황실과 결별한 제노스의 손에 죽음으로써 결말을 맞았다.

 그 후 제노스는 아씨엔 파다니엘과 결탁하여, 갈레말드에서 바리스의 신체를 핵으로 삼아 야만신 '아니마'를 소환한다. 내전 때문에 혼란스러웠던 갈레말드는 적군 아군 할 것 없이 거의 모든 주민이 신도화되어 완전히 침묵하게 되었다.

 제국에서 아니마와 텔로포로이가 사라진 지금도, 나라로서의 기능은 아직 복구되지 않았다. 행정 기능을 유지하고 있는 식민지 지도자들도 지켜보겠다는 태도로 일관할 따름이다. 앞으로 갈레말 제국이 어떤 움직임을 보일지, 전 세계가 주목하고 있다."
89,"마도 기술"
90,"마도 기술"
91," 갈레말 제국에서 사용되는 선진 기술의 총칭. 청린수를 동력원으로 이용함으로써 발전을 이루었다. 효율 좋은 난방이나 라디오 같은 생필품부터, 하늘을 나는 비공전함에 이르기까지, 다양한 물건이 실용화되었다.

 그 역사를 되짚어보자. 선천적으로 마법을 잘 다루지 못하는 갈레안인은 예부터 타지에서 마법병을 고용하는 등의 방법으로 전력과 노동력을 보충했다. 그러나 제6성력 1513년, 약관 24세로 군단장에 취임한 '솔 갈부스'라는 젊은이가 당시 실용화된 지 얼마 지나지 않은 '청린기관'이라는 발동기에 주목한다. 그는 군사 예산의 대부분을 거기에 쏟아, 청린기관을 동력원으로 하는 이동 플랫폼에 화포를 탑재한 자주포를 개발하도록 지시했다.
 그는 이 기묘한 병기를 '마법을 대체할 힘'이라는 의미를 담아 '마도 병기'라고 명명했다. 이후로 그는 마도 병기를 이용한 전술을 연구하면서 그 결과를 반영하여 군제 개혁에 착수했고, 갈레말 공화국군의 기계화를 추진했다."
92,"청린수"
93,"청린수"
94," 일사바드 대륙 중앙 산맥 남부. 온난하고 비옥한 토지를 둘러싸고, 코르보인과 오랫동안 다툼을 벌여온 갈레안인. 끝내 패배하여 쫓겨난 그들이 다다른 대륙 북부는, 겨울이 되면 가혹한 추위가 덮치는 한랭지였다. 특히 북쪽에 접한 바다는 거의 일 년 내내 얼음으로 덮여 있어, 해양 자원도 살리기 어려운 환경이었다. 한정된 조건에서 농업, 어업, 축산업으로는 도저히 많은 사람들을 부양할 수 없다. 그들의 인구는 제자리걸음했고, 긴 세월동안 소수민족의 입장에 만족할 수밖에 없었다.

 혹한의 토지에 갇힌 갈레안족에게 유일한 구원은, 영토 내에 '청린 원천지'가 있다는 사실이었으리라. 이곳에서 솟아나는 푸르스름한 액체는 기름처럼 잘 타기 때문에 연료가 된다. '청린수'라고 불리는 이 천연자원이 없었다면, 난방을 못 해서 겨울을 나기가 어려웠을 것이다.
 그러나, 청린수가 청린기관을 움직임으로써 그 진가를 발휘하기까지는 아주 오랜 세월이 필요했던 듯하다."
95,"발데시온 위원회"
96,"발데시온 위원회"
97," 샬레이안의 명문인 발데시온 가문의 가주 갈러프가 설립한 조사 연구 기관. 야만신을 비롯한 '세계의 위협'에 대항하기 위해 유물과 유적, 마법 등을 중심으로 각지의 해명되지 않은 현상을 연구하고 있다.
 샬레이안의 조직은 폐쇄적인 성향이 짙은 데 반해, 발데시온 위원회는 그 역할상 다른 여러 나라에도 협력자를 두고 있다. 그렇게 축적해 온 수많은 전문 지식을 살려, 위협이 될 수 있는 사안에 대해 견해를 들려주는 자문 기관으로도 유명하다. 성 코이나크 재단이 크리스탈 타워를 조사하기에 앞서 발데시온 위원회 소속인 그라하 티아가 파견된 것이 그 대표적 사례라고 할 수 있다. 그 밖에도 에오르제아에서 야만신 대책을 세우고자 나선 구세시맹을 후원하는 등, 세계에 닥쳐오는 위협을 물리치기 위해 활발하게 활동해 왔다.

 본거지는 샬레이안 본섬의 남쪽에 위치한 발 섬. 갈러프가 동료들과 모험을 통해 얻은 자금으로 무인도였던 섬을 사들여, 거대한 마법학 연구시설을 세우는 등 독자적인 환경을 구축했다. 그러나 알테마급 마법 공격을 받아 발 섬과 함께 일원을 모두 잃었고, 발데시온 위원회는 사실상 괴멸한 것으로 여겨졌다.
 현재는 올드 샬레이안에 있는 발데시온 분관을 거점으로 삼아, 임시 대표를 맡은 갈러프의 손녀 쿠루루가 중심이 되어 재건을 향해 나아가고 있다."
98,"산크레드"
99,"산크레드 워터스"
100,"새벽의 혈맹
건브레이커"
101," '새벽의 혈맹' 소속 휴런족 남성. 림사 로민사의 뒷골목에서 좀도둑과 다름없는 생활을 하던 어린 시절에, 에테르학 연구를 위해 해양도시를 방문한 현인 루이수아와 만났다. 당시 산크레드는 루이수아의 소지품을 훔치려고 접근했으나 된통 혼이 나고 말았다. 관청에 넘겨질 줄 알았지만, 루이수아는 신고는커녕 가벼운 몸놀림을 타고났으니 그 재능을 다른 사람을 위해 쓰라고 타이르며 샬레이안으로 데려갔다. 그렇게 북해 제도로 건너가 전문적인 훈련을 받은 그는, 생존 기술과 첩보 활동의 전문가로서 현인 지위를 취득하였다.

 제7재해를 앞두고는 루이수아가 결성한 구세시맹의 일원이 되어 에오르제아 각국의 수뇌부에게 접근해, 급격하게 국력을 늘려가던 갈레말 제국에 대한 대책을 촉구하라는 밀명을 수행했다. 이때 방문한 울다하에서 아실리아라는 소녀가 사고로 아버지를 잃는 순간을 목격하게 된다. 공교롭게도 그녀의 아버지가 제국군의 이중 첩자였다는 것이 판명되어, 산크레드는 그녀와 친분을 쌓으며 그 주변을 감시하게 되었다.
 얼마 후 그는 아실리아가 조금이라도 평화롭게 살아가길 소망하며 가명을 지어준다. 민필리아…… 머지않아 '새벽의 혈맹'의 맹주로서 기억될 이름이었다.

 산크레드는 '새벽'에서도 실력을 발휘하며 활동을 지원했다. 그러나 모래전갈회의 텔레지 아델레지가 꾸민 음모 때문에 동료들은 뿔뿔이 흩어졌고, 도망치던 중 지맥을 헤맸던 탓에 산크레드는 에테르를 마음대로 제어할 수 없는 몸이 되어 마법을 거의 쓰지 못하게 되었다. 하지만 그보다, 도망 중에 민필리아가 행방불명되었다는 사실이 그를 더 괴롭게 했다.
 자신을 '어둠의 전사'라 부르는 아르버트 일행과 싸웠을 때 두 사람은 재회했다. 하이델린의 사도가 된 민필리아는 '빛의 범람'이라는 위기에 처한 아르버트 일행의 고향 '제1세계'를 구하러 가겠다고 말한다. 어렸을 때부터 지켜온, 피는 이어지지 않았지만 동생처럼 생각했던 그녀의 결의를 산크레드는 묵묵히 받아들였다.

 수많은 전투를 거쳐, 운명은 산크레드를 제1세계로 불러들인다. 그는 그곳에서 '빛의 무녀 민필리아'가 간신히 지켜낸 대지와, 민필리아의 이름과 영혼을 이어받은 탓에 이용당하는 소녀들을 마주하게 된다. 산크레드는 그 시대의 민필리아를 율모어의 감옥에서 데리고 나와, 살아가는 방법과 전투 기술을 가르쳐주었다. 이윽고 '새벽'의 동료들과 합류해 제1세계를 구하기 위해 애쓰던 중에도 그는 그저 민필리아를 지켜나갔다. 상대가 어떤 강적이더라도 굴하지 않았다. 천애 고아로 태어나 가족을 모르는 그에게, 민필리아는 분명히 동생이었고 딸이었다.
 수많은 갈등과 결단의 끝에서 산크레드는 그녀에게 새로운 이름을 붙여준다. 린…… 축복을 뜻하는 이름이었다.

 원초세계로 돌아온 뒤에는 동생이 사랑했던 세계를 지키기 위해, 양지와 음지에서 계속 활동하고 있다. 여러 번 함께 행동한 위리앙제와는 어느새 좋은 콤비가 된 듯하다.
 그는 오늘도 어딘가에서 누군가를 위해 싸우다가 문득 고개를 들어 미소를 짓는다. 그 어느 하늘 아래에 있어도, 네가 행복하기를 빌 거야…… 예전에 했던 말처럼."
102,"조디아크"
103,"조디아크"
104,"야만신"
105," 하이델린과 마찬가지로, 고대에 창조된 야만신.

 그 성질에 대해 기술하자면 먼저 빛과 어둠의 힘을 정의해야 할 것이다. 이는 불, 바람, 번개, 물, 얼음, 땅으로 일컬어지는 6대 원소와는 다른 힘이기 때문이다.
 고대인들은 진정과 정체를 다루는 힘을 하얀 것으로 여겨 '빛'이라고 불렀다. 현대의 원초세계에서는 '그림자 극성'이라 정의되며, 잔잔함과 평온함을 가져오는 힘이다.
 한편 활발함과 발전을 관장하는 힘은 수많은 색이 겹쳐져 검어진 것으로 여겨 '어둠'이라 불렀다. 현대의 원초세계에서는 '별빛 극성'이라 정의되며, 만물을 활성화시키는 힘이다.
 조디아크는 어둠의 화신으로 창조되었고, 그 족쇄 역할을 맡은 하이델린은 빛의 화신으로 창조되었다. 시작은 단순히 그뿐이었다. 빛과 어둠에 선악은 존재하지 않았으며, 서로를 필요로 하는 표리일체의 힘에 지나지 않았다.

 그렇다면 왜 강력한 어둠의 화신을 창조해야만 했는가? 약 일만 이천 년 전 이 별을 덮친 '종말의 재앙'이라는 대재해 때문이었다. 피해를 막기 위해서는 '천맥'이라 불리는 거대한 에테르의 흐름을 보강해야 했다. 이를 위해 활성, 즉 어둠의 힘을 가진 신을 설계하게 되었다.
 그리하여 재앙에서 살아남은 자들 중 약 절반을 제물로 바쳐, 인류의 대표자인 '14인 위원회'가 조디아크 소환을 거행했다. 이때 14인 위원회의 조정자 엘리디부스가 핵이 되었다. 그는 조디아크가 되고 나서도 훗날 동료들을 염려해 분신을 만들어 엘리디부스로서 활동을 재개했다. 제물이 된 자들도 육신은 에테르로 환원되어 소비되었지만 영혼은 신 안에 보존되었던 듯하다. 그들은 이렇게 천맥을 보강해 재앙을 물리친 뒤 제물을 더 바치고 황폐해진 별을 재생시켰으나, 최종적으로는 새롭게 뿌리내린 생명과 맞바꾸어 신 안에 잠든 사람들을 부활시키려는 계획이었던 모양이다.

 베네스가 이에 제동을 걸었다. 별의 미래는 새로운 세대에게 맡겨야 한다고 주장한 그녀는 지지자들과 함께 빛의 야만신인 하이델린을 만들어 조디아크와 사투를 벌였다. 결과는 하이델린이 힘겹게 승리했고, 진정시키기 위한 힘, 즉 빛의 힘에 의한 일격이 세계와 조디아크를 열넷으로 쪼갰다.
 그녀는 달을 만들어 쪼개진 조디아크를 봉인했다. 그 후로 조디아크를 부활시키고자 암약하는 아씨엔…… 한때 14인 위원회였던 자들과 하이델린의 공방이 이어져 왔다.

 그런데 아씨엔 파다니엘의 독단적인 행동으로 인해 근래에 새로운 움직임이 생겼다. 그는 엘리디부스를 비롯한 원형 아씨엔들이 소멸한 것을 확인한 뒤, 주어진 사명을 배반하고 조디아크를 소멸시키려는 계획을 세웠다. 파다니엘은 먼저 갈레말드의 '바브일 탑'에 야만신 '아니마'를 묶어둔 다음, 그 힘을 이용해 전 세계에서 에테르를 수집했다. 그리고 이를 달에 있는 봉인 기구에 쏘아 균열을 내고는 달로 넘어가 봉인을 완전히 파괴하고 조디아크와 융합했다. 융합을 저지하려는 빛의 전사와 결투가 벌어졌지만 파다니엘이 계획을 달성하는 데에는 문제가 없었다. 세계를 구하기 위해 만들어졌던 고대의 신은, 결국 제 손으로 심핵을 으스러뜨리며 소멸을 맞이하게 되었다.

 원초세계의 본체가 사라짐으로써 거울 세계의 달에 봉인되어 있던 조디아크의 분신도 소멸했다고 추측된다. 그 안에 잠들어 있는 고대인들의 영혼도 별바다로 흘러가 생명의 순환으로 돌아간 듯하다."
106,"린"
107,"린 워터스"
108,"빛의 무녀"
109," 제1세계에 사는 소녀. '어둠의 전사' 일행으로서 죄식자와 싸워, 노르브란트에 밤의 어둠을 되찾아주었다.

 제1세계에서 '빛의 무녀 민필리아'라 부르는 존재를 빼놓고는 그녀의 처지를 설명할 수 없다. 약 100년 전, '빛의 범람'에 삼켜질 위기에 놓인 나바스아렝에서 도망쳐 온 생존자들이, 밀려드는 빛의 파도를 막으려고 하는 여성을 봤다고 증언했다. 그중 몇 명은 누군가가 ""민필리아!""라고 외치는 소리를 들은 듯하다고도 했다. 그것이 노르브란트의 구세주의 이름이 되어 전설로 남았다.

 그로부터 15년 후, 붕괴한 푀부트 왕국에서 죄식자화에 내성이 있는 소녀가 발견되었다. 전설 속 빛의 무녀와 외형적 특징이 똑같은 그녀는 '민필리아'라는 이름으로 불리며, 죄식자에게 맞서는 인류의 주축이 되어갔다. 이윽고 그녀는 전투 중에 목숨을 잃었지만, 몇 년 후에 또 같은 특징이 있는 소녀가 발견되었다.
 이 불가사의한 현상은 진짜 민필리아 — 제1세계를 구하기 위해 원초세계에서 건너온 빛의 무녀이자 '새벽의 혈맹'의 맹주였던 인물 — 의 뜻에 따라 일어난 것이었다. 그녀는 노르브란트를 구할 열쇠가 될 죄식자화 내성, 즉 '빛의 가호'의 존재를 알리기 위해, 적성이 있는 소녀들의 몸에 자신의 혼을 깃들게 했다. 그녀의 혼을 받아들인 소녀들은 빛의 무녀로 불리는 모습이 되어 가호가 계승되고 있다는 것을 사람들에게 증명했다.

 린 또한 민필리아의 혼이 깃든 소녀 중 하나였다. 그 존재는 희망의 상징이었어야 했지만, 바우스리가 율모어의 원수가 되면서 상황이 완전히 달라졌다. 바우스리는 란지트 장군을 파견해 5살도 안 된 그녀를 찾아내어 감옥에 유폐했다. 아무 힘도 기르지 못한 채 사육되다 죽도록. 그녀를 구출한 것은 수정공에 의해 제1세계로 소환된 산크레드였다.
 그 후로 소녀는 완전히 새로운 나날을 보내게 되었다. 살아가는 방법과 싸우는 방법을 산크레드에게 배우며 성장해 갔다. 두 사람은 그야말로 부녀지간 같았다. 하지만 산크레드와 가까워질수록 소녀는 괴로웠다. 그가 진정으로 구하고 싶은 사람은 진짜 민필리아이니, 이 몸을 그녀의 혼에게 넘겨줘야 그가 행복해지지 않을까……. 그런 생각이 소용돌이쳐, '어둠의 전사'와 합류한 후에도 마음이 편치 않았던 듯하다.

 마침내 결단을 내려야 할 때가 왔다. 행방이 묘연한 대죄식자를 찾으려면, 더욱 완벽한 빛의 무녀의 힘이 필요했다. 서툰 말다툼 끝에 소녀의 마음속에는 살고 싶다는 소망이 피어났고, 산크레드는 앞을 가로막는 란지트를 죽을 각오로 막아내며 그녀를 보내주었다. 소녀는 진짜 민필리아로부터 모든 힘을 물려받고 진정한 빛의 무녀가 되었다. 많은 '민필리아들'이 밝혀 온 등불로, 이번에야말로 노르브란트를 구하기 위해서.
 그렇게 자신의 인생을 걸어가기 시작하며 원래의 머리 색과 눈동자 색으로 돌아온 소녀에게, 산크레드는 '린'이라는 새로운 이름을 선물했다.

 노르브란트의 대죄식자가 모두 토벌된 지금, 그녀는 제1세계를 재생시키고자 애쓰고 있다. 문득 올려다 본 밤하늘과 푸른 하늘에서, 그때의 여정을 떠올리고 격려를 받으며. 저편에 있을 아버지의 마음을 느끼며."
110,"갈론드 아이언웍스"
111,"갈론드 아이언웍스"
112," '갈론드 아이언웍스'는 제6성력 1562년에 망명한 제국인인 시드 갈론드가 에오르제아에 마도 기술을 널리 알리기 위해 설립한 회사 조직이다. 그와 뜻이 맞는 망명 제국인과 에오르제아에서 알게 된 젊은 기술자들이 차례차례 합류해, 비공정과 청린기관차부터 어린이용 모형 장난감에 이르기까지, 다양한 제품을 세상에 내놓고 있다.
 특히 비공정 분야에서는 타의 추종을 불허하는데, 시드가 망명한 다음 해에는 재료와 설계를 조정함으로써 에오르제아에서도 건조 가능한 '연식 비공정'을 개발했다. 이를 하이윈드 비공사와 제휴하여 양산한 결과, 하늘길 개척에 크게 공헌했다.

 창업자인 시드가 회장을 맡고 있지만, 그는 제7재해 이후 5년 동안 행방이 묘연했기에 그동안 임시 조치로 제시가 회장 역할을 대행했다. 그런데 시드가 돌아온 후에도 걸핏하면 조사나 임무를 하러 나가는 바람에, 지금도 제시가 경영의 최전선에서 싸우고 있다고 한다. 최근에는 그녀의 독단으로 거물급 신입 사원, 즉 제국군 참모장이었던 네로를 채용하기도 했다.

 최고 수준의 기술력을 가지고 '기술은 자유를 위해서'라는 이념 아래 의욕적으로 활동하는 그들은, 빛의 전사 일행의 활동에 몇 번이고 돌파구를 열어준 믿음직스러운 존재다."
113,"소울 사이펀"
114,"소울 사이펀"
115," 먼 옛날, 수정공은 큰 결단을 내렸다. 노르브란트를 구하려면 대죄식자를 토벌할 실력이 있으며 '빛의 가호'를 받아 죄식자가 되지 않는 사람이 필요했다. 마음에 짚이는 단 한 사람, 그 영웅을 원초세계에서 불러오기 위해, 그는 긴 시간에 걸쳐 크리스탈 타워에 갖춰진 차원 도약 기능을 이용하여 시공을 초월하는 소환술을 만들어 냈다.
 그러나 그 소환은 아무리 많은 시간과 노력을 들여도 어려웠기에, 대상과 가까운 '새벽'의 일원들을 혼만 데려오는 불완전한 형태로 불러들이고 말았다. 에테르를 이용해 임시로 그들의 육체를 구축했지만, 원초세계에 있는 진짜 육체는 혼수상태에 빠져, 혼과 육체의 연결고리가 사라지면 죽음에 이르는 위험한 상태에 놓였다.

 그렇다면 당연히 그들의 혼을 돌려보내야만 한다. 텔레포 같은 전송 마법은 '이것은 내 것이다'라고 인식하여 물체를 자신의 연장선상에 놓음으로써 옷 같은 것도 함께 전송된다. 이처럼 혼을 어떤 그릇에 넣고, 유일하게 제대로 소환된 빛의 전사가 그 그릇을 가지고 이동하는 방식으로 혼을 원래 세계로 돌려보내자는 계획이 세워졌다. 이를 위해 제작된 그릇이 '소울 사이펀'이다.

 혼을 담는 방법은 과거에 아씨엔의 혼을 가두기 위해 문브뤼다가 고안한 '백성석'을 응용했다. 이것에 혼을 봉인하면 본디 '종이와 거기에 적힌 글씨'처럼 분리되지 않는 혼과 기억의 연결이 약해진다. 그래서 소울 사이펀에는 알라그 황족이 이용했던 기억계승술도 담아 기억이 누락되는 것을 막았다.
 이 방법이 실현되면서 다른 용도도 생겨났다. 기억계승술은 알라그 황족의 피를 매개체로 사용하기에, 수정공은 자신의 피를 결정으로 만들어 재료로 썼다. 황족의 피는 크리스탈 타워를 제어하기 위한 열쇠이기도 하다. 결과적으로 소울 사이펀을 소지한 자가 크리스탈 타워를 조작할 수 있게 된 것이다."
116,"에메트셀크"
117,"에메트셀크"
118,"아씨엔"
119," 하데스라는 위대한 마도사이자, 솔이라는 위대한 황제이기도 했다.

 세계를 위협하는 적이었으나, 곁에 섰던 날도 있었다.

 마지막까지 옛사람이었지만, 결국 이어져 나갈 인간 중 하나이다.



 ――그가 살아 있었다는 것을, 지금도 이렇게, 기억하고 있다. "
120,"새벽의 혈맹
픽토맨서"
121,"샬레이안 마법대학"
122,"샬레이안 마법대학"
123," 지식의 도시라고도 칭해지는 샬레이안에는 많은 개인 교습소와 학술 기관이 존재하지만, 그중에서도 최고 학부라 불리는 곳이 샬레이안 마법대학이다. 제6성력 432년에 개교하였으며, 그 1000년을 넘는 역사를 통해 많은 현인을 배출하고 각 분야의 발전에 기여해 왔다.
 '마법대학'이라는 교명에서도 알 수 있듯이, 개교 직후에는 마법학과 신비학, 점성학 등을 중심으로 가르쳤으나, 마법의 기초 이론을 뒷받침하는 에테르학이 파생된 것을 시작으로 다양한 학부를 개설해 왔다. 그 범위는 매우 넓어 마법 과학에만 국한되지 않는다. 천문학과 생물학 등의 자연 과학, 경제학과 법학 등의 사회 과학, 철학과 역사학 등의 인문 과학, 수학과 통계학 등의 형식 과학, 연금학과 의학 등의 응용 과학으로 끝없이 확장되어 왔다. 다만, 교수가 소수의 학생을 담당하는 개인 교습이나 마찬가지인 학부도 존재하여, 학부라고 해도 규모는 각각 다르다. 게다가 에테르학과 마법학, 의학을 통합한 '현학'처럼 여러 학문을 통틀어 배워야 비로소 성립하는 복합 학문도 창출하고 있기 때문에, 재학 중에 학부를 옮기는 사람도 적지 않다고 한다.

 또한 대이동 이후로 외국 유학생을 줄여 받고 있었으나, 종말이 수습된 것을 계기로 교문을 전면 개방하는 방향으로 변하기 시작해 세계 각지에서 젊은이가 모여들기 시작했다."
124,"제8재해"
125,"제8재해"
126," 원초세계에서는 '재해'라 불리는 대재앙이 7번 발생했다. 제1재해는 바람의 재앙, 이어서 번개의 재앙, 불의 재앙, 땅의 재앙, 얼음의 재앙, 물의 재앙이 발생했으며, 제7재해는 별빛 극성…… 즉 어둠의 재앙이 발생했다.
 이들 재해는 자연 현상이나 전쟁이 발단으로 보이지만, 실제로는 '거울 세계'에서 속성이 흐트러지지 않는 한 발생하지 않는다. 거울 세계에서 한 가지 속성의 힘이 극단적으로 강해진 경우, 물이 낮은 곳으로 흐르듯이 그 힘이 원초세계로 흘러들어 간다. 그것이 불속성이면 가뭄이 들고, 얼음속성이면 한랭화가 진행되듯이 이변이 발생하기 쉬워져, 이윽고 발생하는 대재앙이 양쪽 세계를 가르는 벽을 부순다. 그 순간, 거울 세계를 구성하고 있던 모든 에테르가 원초세계로 흘러들어와, 대재앙을 더욱 키워서 재해가 발생하는 것이다.

 그렇다면 '제8재해'는 어떨까. 그것은 현재 역사에서는 발생하지 않은, 빛의 재앙이다. 근본적인 발생 요인은 제1세계가 빛의 힘으로 치우치는 것이라고 한다. 필연적으로 원초세계에서도 빛의 힘이 강해지고 있을 때, 갈레말 제국군이 같은 성질의 효과를 지닌 병기 '검은 장미'를 전장에 투하했다. 검은 장미는 편향된 속성의 영향을 받아, 예상을 훨씬 웃도는 피해를 가져왔다. 넓은 지역에 걸쳐 온갖 생명체가 체내 에테르 순환 장애로 사멸했고, 지맥의 흐름도 정체되어 이를 원인으로 환경이 변화하고 말았다. 전쟁터에 모여 있던 각국의 맹주, 그리고 '새벽의 혈맹' 사람들도 목숨을 잃었다.

 그렇게 끝없는 전쟁의 시대가 시작되었다. 질서가 사라지고, 폭력이 만연했으며, 모두가 살기 위한 투쟁에 뛰어들었다. 문명도 꿈도 무너져 갈 때, 시드와 갈론드 아이언웍스 사람들이 중심이 되어 어떤 계획을 세운다. 지금까지의 싸움으로 얻은 지식과 경험을 바탕으로, 대담하게도 '제8재해가 일어나지 않은 역사'를 성립시키고자 한 것이다.
 그들과 그 자손, 그리고 수많은 협력자가 오랜 세월에 걸쳐 목숨을 걸고 준비했다. 제8재해의 원인을 근절하고, 죽은 영웅들에게 미래를 가져다 주기 위하여. 고심 끝에 그들은 크리스탈 타워를 재기동하여 제1세계로 보내기에 이른다.

 우여곡절을 겪은 후, 제1세계가 어둠을 되찾음으로써 제8재해는 방지할 수 있었다. 이를 위해 누가 얼마나 심혈을 기울였는지, 어떠한 심정으로 관여했는지, 지금을 살아가는 자들은 관측도 기록도 할 수 없다. 또한 재해가 일어난 세계는 역사가 성립되지 않아 사라졌는지, 어딘가에서 유지되고 있는지도 알 수 없다.
 다만 빛의 전사가 오늘도 살아있다는 것, 그것만이 그들의 정신을 증명하는 바이다."
127,"보이드"
128,"보이드"
129," 거울 세계 중 하나. 다른 이름은 제13세계.

 다른 거울 세계와 마찬가지로 원초세계와 비슷한 환경에서 독자적인 역사를 새겨왔지만, 아씨엔이 개입하며 비극이 일어났다. 아씨엔은 세계를 통합하고자, 차원의 벽을 부수기 위해 활성, 즉 어둠의 힘을 세계적인 규모로 증폭시키려는 계략을 꾸미고 있었다. 그 일환으로 야만신을 소환하는 비술을 사람들에게 퍼뜨려 전란을 유발시켰던 것이다. 이 사태를 맞아, 이능을 가진 영웅들이 일어나 야만신을 '메모리아'라는 결정에 봉인하는 술법으로 대항했다. 그리고 메모리아에서 힘을 끝어내 싸움으로써 필사적으로 전란을 진정시키려 했으나, 그들 '메모리아술사' 중에서 힘에 취하는 자가 나타나며 대세가 정해졌다. 영웅들이 하나하나 쓰러지고, 제13세계의 속성 균형은 붕괴했다. '어둠의 범람'이 발생하고 만 것이다.
 더욱 비극적인 것은 아씨엔이 세계 통합 계획을 완수하지 못했다는 점이다. 결국 차원의 벽을 파괴하지 못하고 갈 곳을 잃은 어둠의 힘이 제13세계에 흘러넘쳐, 그곳에 사는 모든 자를 이형의 존재 '요마'로 변이시키고 말았다. 그리하여 제13세계는 죽음조차 존재하지 않는 '보이드'로 변해버린 것이다.

 보이드는 '어둠의 범람' 때문에 세계를 나누는 벽이 약해졌기에, 여러 거울 세계 중에서도 특히 원초세계와 연결되기 쉽다. 자연적으로 발생한 균열이나 인공적으로 연 문을 통해 오가기가 비교적 쉽기 때문에, 요마가 침입하거나 강제적인 마법 계약으로 요마를 소환하는 일이 끊이지 않는다."
130,"제로"
131,"제로"
132,"메모리아술사"
