key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
594351,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"그후에도 몇 번 도마 성 근처에 헤엄치러 갔는데
그런 사람은 보지 못했어어…….","하지만 아직 성터에서도 발견하지 못했으니……
급류에 휩쓸려 바다로 떠내려 갔는지도 몰라…….
앞으로도 헤엄칠 때는 신경 써서 볼게에.","0"
594352,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"행콕한테 들었어어.
서쪽에서도 이겼다면서어?","굉장하다아!
신나는 이야기는 환영이야아!
이 참에 새로운 인연이 닿았으면 좋겠다아.","0"
594353,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"앗, 너 어디 갔었어!
감사 인사를 하려고 했는데,
리세 일행도 어느 샌가 사라졌더라니까!","그래서…… 저기…… 새삼스럽지만, 고마워.
아직 당신들의 싸움이 끝나지 않았으니
지금은 그것만 전할게.","0"
594354,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"앗, 드디어 나타났군!?
당신들이 서쪽으로 돌아갔다 싶더니
이번에는 히엔 님께서 병사를 파견한다고 하셔서…… 뭐가 뭔지 통!","결국 모두 무사히 돌아왔으니 다행이지만…….
당신도 무사한 것 같아 안심했어.
영웅이라고 해도 무리하지는 마, 밥 잘 챙겨 먹고 푹 쉬어!","0"
594355,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"도마 공성 작전 얘긴 들었어.
우리 두령님도 여기까지 와서 발을 빼진 않아.
이사리 마을을 공격한 그날부터 한 배를 탔으니까.","0","0"
594356,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"후우……. 할 수 있는 일은 했어요.
이젠 환자들의 생명력을 믿는 수밖에 없어요…….","0","0"
594357,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"돌아왔구나.
네 임무도 힘들었지?
수고했어…….","0","0"
594358,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"인원이 늘어나면 그만큼 물자를 비축할 필요가 있죠…….
열심히 받아들일 준비를 하겠습니다!","0","0"
594359,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"너희에겐 이래저래 감사해.
그 두 사람……. 알리제와 리세도 서쪽에서 싸우러 돌아간다지?
뭐, 모쪼록 무사해라.","0","0"
594360,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"싸움도 끝났으니 우리는 원래대로 불량배로 돌아가야지.
너도 앞으로는 제대로 돛세를 내라……
……고는 의리 없게 말 못 하지!","0","0"
594361,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오오!
<Highlight>ObjectParameter(1)</Highlight> 씨, 오랜만입니다!","0","0"
594362,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"너희의 도박을 받아들여
붉은등의 움직임에 주목하도록 하지.
정말로 녀석들을 막았다면 이사리 마을 탈환에 응하겠다.","0","0"
594363,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"도마쪽 상황은 어떤가?
보통 수단으론 어림도 없겠지만, 해적 형제단은 너희에게 걸었어.
반드시 해내리라…… 믿는다.","0","0"
594364,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"도마 반란군의 제안이라면 승낙했다.
이것은 해적 형제단이 살아남기 위한 싸움이기도 하다…….
선대 두령님들께 부끄럽지 않도록, 당당하게 출진하지.","0","0"
594365,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"모처럼 쿠가네에 보내줬는데, 어쩐 일이야?
……뭐, 전쟁 중엔 그런 날도 있겠지.
대접은 못 해주지만, 편히 있다 가.","0","0"
594366,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……25년 전, 도마에서 살던 나는
제국군에게 가족을 모두 살해당했어.","너무나도 압도적인 무력 앞에 누구도 대적할 수 없으리라 생각했지.
그게 이제 와서 뒤집어질 줄이야…….
의외로 살아남아 볼 만해.","0"
594367,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"유우기리의 주장은 알겠는데, 어떻게 해야 좋을까?
기습한다고 해도, 상대는 바로 제노스라면…….","0","0"
594368,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"제노스가…… 온다…….
나는 어떻게 해야 하지…….","0","0"
594369,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오, 활동은 순조롭습니까?
알피노 씨는 그쪽에 합류하셨습니다만
타타루 씨는 오늘도 이 거리에서 정보를 수집하고 계십니다!","0","0"
594370,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Highlight>ObjectParameter(1)</Highlight> 님?
도마 결전을 앞둔 중요한 시기에 무슨 일이시죠?
해적 형제단에는 문제없이 무기를 제공하고 있습니다. ","0","0"
594371,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"저, 혹시 기쁜 소식을 전하러……?","0","0"
594372,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"다음은 알라미고를 해방할 차례군요.
회장님은 그쪽에도 관심이 많으시죠.","아, 그런 게 아니라, 지원한다는 의미인데요?
제국 식민지가 계속 식민지 상태로 내버려 둬 봤자
백해무익하니까요.","0"
594373,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"도마에 이어 알라미고를 해방시켰다니, 축하드립니다.
이거 참, 설마 여기까지 해낼 줄은
회장님도 꿰뚫어 보지 못했겠죠 …….","앞으로도 우리 동부 알데나드 상회와
오래오래 함께 해주세요!","0"
594374,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"현재 적어도 밖에서 본 바로는
제국 대사관에 움직임은 없어용.
이대로 도마를 해방할 수 있으리라고 믿습니당……!","0","0"
594375,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"앗, <Highlight>ObjectParameter(1)</Highlight> 님!
일부러 와주셔서 기쁩니당!","도마가 해방되고 나서 제국 대사관에
본국에서 보낸 사절 같은 사람이 몇 번 드나들었습니당…….
아직 어떻게 대응할지 정하지 못했나봐용!","0"
594376,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Highlight>ObjectParameter(1)</Highlight> 님, 수고하셨습니당!
알라미고를 해방시켰다는 희소식은 여기까지 제대로 도착했답니당!","그리고 리세 님에 관해서도…….
저도 에오르제아로 달려가고 싶지만
이런 때야말로, 재를 뿌리는 정보는 없는지 주의할게용!","0"
594377,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"한 번에 두 사람을 가르치는 건 처음이지만
지도를 함으로써 저 자신도 새로운 발견을 할지 모릅니다.
부디 잘 부탁드립니다.","0","0"
594378,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Highlight>ObjectParameter(1)</Highlight>, 어떻게 지내고 있습니까?
갑주제작사로서 충실한 나날을 보내고 있다면
가르친 자로서 기쁩니다.","0","0"
594379,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이쪽의 갑옷 제작에는 익숙해졌어?
모르는 게 생기면, 뭐든지 물어 봐!","0","0"
594380,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"그 후로 나도 시간이 맞을 때에는
블란슈티르에게 에오르제아식 갑옷 제작을 배우고 있어.
이쪽과 다른 점이 많아서 도움이 돼!","0","0"
594381,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,False,False,False,"도마에서의 싸움에 대해서는 다시 상담할 것 없다.
우리는 이미 너희가 지휘할 것을 허락했노라.
……허나, 그 여자와 한패로 만들진 말아다오.","0","0"
594382,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,False,False,False,"도마에서의 역할은 완수했다.
앞으로는 그 나라 인간들이 생각하고, 만들어가겠지.
오로니르족의 방식을 외지인이 참견 못 하는 것처럼.","0","0"
594383,0,1,1,1,1,0,0,0,3,3,3,0,0,0,0,0,0,False,False,False,"흠……. 서쪽에서의 싸움도 제압한 모양이군.
당연하지, 너는  '계절끝 합전'의 승자이니까.","허나, 다음에는 우리가 승자의 자리에 다시 앉을 것이다.
지난 전투에서 다친 형제, 자매들도 원상태로 돌아왔다.
거기 있던 바아투도………….","……그에게는 우수한 치료사인 아내가 있으니까.
오기로라도 완치시켰겠지.
그건 매우…… 좋은 일이다."
594384,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"어서 와요, <Highlight>ObjectParameter(1)</Highlight> 님……!
도마에서 사절이 와서
여러분께서 승리하셨다고 우리에게도 전해줬어요.","여러분의 소원이 이루어져서…… 정말로 다행이에요…….
몰족의 집을 방문한 용사들은 홍련의 해방자가 되었다고
우리의 노래에도 남겨야겠어요.","0"
594385,0,1,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"고우세츠 님의 이야기는 들었습니다.
그가 떨어져야 할 별이었는지는
저희도 모릅니다…….","하지만 시리나가 다친 히엔 님을 발견했듯이
끊어진 줄 알았던 운명도 어딘가에서 이어져 있기 마련이지요…….
당신이 계속 나아간다면 분명 그가 이어준 미래도 보일 겁니다.","0"
594386,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시잇…… 우리의 요청을 받아줘서 고맙다.
인사가 늦었지만 내 이름은 '바즈라'야.
단단하고 빛나는 돌의 이름이지.","여긴 당장이라도 출발할 수 있다.
칼리아나파의 거점에 가고 싶다면 언제든지 말을 걸어줘.","0"
594387,0,1,1,0,0,758,712,0,1,1,1,0,0,0,0,0,0,False,False,False,"…………음?
내가 아다르킴족의 아드키라냐고?","푸…… 하하하하하하하!
서서서, 서, 설마 그럴 리가!
난 그저 귀여운 아기 돼지일 뿐. 족장 후보가 아냐!","그런, 암살이나 결혼 사기 당할 것 같은 직위는
유유자적하게 주점을 운영하는 아기 돼지랑은 인연이 없지!
바보 같은 얘긴 그만 하고, 특제 만두나 먹고 가!"
594388,0,1,0,0,0,924,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"아버지…… 정신 차리세요……!","0","0"
594389,0,1,2,0,0,4218,0,0,1,1,1,612,0,0,0,0,0,False,False,False,"아버지께서…… 돌아오지 못할 사람이 되셨습니다.
유일한 혈육마저 제국에게 빼앗기고…….
전…… 이제…….","0","0"
594390,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"제국군의 습격에 아버지를 여의고, 검을 내려놓을까 생각했습니다만,
동지들의 격려를 받고 계속 싸우기로 했습니다.
아버지께서도 그걸 바라시는 것 같아서요…….","0","0"
594391,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"드디어 자유를 쟁취했군요…….
싸우다 돌아가신 아버지께 좋은 소식을 전할 수 있어
솔직히 안심했습니다.","0","0"
594392,0,1,2,0,0,737,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"구입해 둔 도구도 식재료도 모두 타버렸어…….
목숨이 붙어 있는 것만해도 난 나은 편이지만.","0","0"
594393,0,1,2,0,0,1071,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"지난번 습격 때문에 이 길에서 손을 씻은 녀석도 있지만,
난 포기할 줄 모르는 남자거든…….
수단 방법 가리지 않고 상품을 긁어모을 거야!","0","0"
594394,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"어때? 한동안 못 본 사이에
랄거의 손길도 많이 부흥했지?
상인들끼리 협력해서 물자를 긁어모은 덕분이야!","0","0"
594395,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"염원하던 조국 탈환을 이뤄냈어.
앞으로 떼돈을 벌 거야.
울다하 상인 따위에게 지지 않을 거라고!","0","0"
594396,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"한심하군…….
모두 조국을 탈환하려고 싸우고 있는데…….
이제 이 팔은 칼을 쥘 수조차 없으니 말이야…….","0","0"
594397,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……당신, 알라미고를 위해 싸워줬다면서?
고맙군……. 이런 몸으로는 제대로 인사도 못 하지만…….
적어도 감사의 말 정도는 하게 해줘…….","0","0"
594398,0,1,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"요즘 이곳 녀석들도 괜히 들떠서 말이야.
기라바니아 상황이 어떻게 되었는지 궁금해서
안달복달하고 있지.","0","0"
594399,0,1,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"나는, 결국, 여기 남기로 했어.
자유를 찾은 알라미고와 울다하의 교류가 늘어나면
리틀 알라미고는 중계지로써 도움이 될 테니까.","0","0"
594400,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"요, 요즘…… 몸 상태가 좋을 때에는
알팬 할아버지를 돕고 있어…….
약을 지어서 전선으로 보내기 위해서…….","0","0"
594401,0,1,1,0,0,605,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"헉, 헉…… 몸 상태는 최악이지만…….
기분만은 최고지…….
제국 녀석들을 쫓아냈으니까…….","0","0"
594402,0,1,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"그야 나도 알라미고 남자니까.
주위 분위기가 이만큼 고조되면
조금은 도움이 되고 싶어지지.","0","0"
594403,0,1,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"생각도 못 했었어.
조국이 해방되어 이렇게나 기쁠 줄은…….
역시 나도 뼛속부터 알라미고인이었던 거야.","0","0"
594404,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"기라바니아로 돌아간 메프리드 대장님과 연계해서
난민을 피난시키고 물자를 주고 받고 있어.
괴로운 입장이라도, 할 수 있는 일이 있으니까…….","0","0"
594405,0,1,2,0,0,690,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"해방군 연락원에게 들었습니다.
메프리드 대장님께서 살해당하셨다고…….
그것도 같은 알라미고인 여자에게……. 어째서죠!","0","0"
594406,0,1,2,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"한동안 분노와 후회 때문에 거칠어졌었지만…….
그래서야 메프리드 대장님께 면목이 없더라고요.
제 역할을 확실하게 완수하려고 합니다.","0","0"
594407,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이곳 일이 안정되면
랄거의 손길로 갈까 합니다.
메프리드 대장님께 술이라도 한 잔 드리러 가야죠.","0","0"
594408,0,1,2,0,0,764,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"그 모험가가 지금은 알라미고의 해방자라니.
놀랍기도 하지만, 진심으로 감사한다.
우리 조국을 위해 싸워줘서 고마워.","그럼, 해방된 알라미고로 돌아갈지
이대로 숲에서 살지…….
제대로 생각해 봐야겠군.","0"
594409,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"헉…… 헉…….
눈앞에서 이렇게 어마어마한 희망이 보이면…….
살고 싶어지잖아…….","0","0"
594410,0,1,2,0,0,756,933,0,1,1,1,0,0,0,0,0,0,False,False,False,"알라미고 해방이 드디어 현실이 되었어.
물론 기쁜 일이지만 방심할 순 없지.","제국 본국에서 대기 중인 군세뿐만이 아니야.
'해골단' 같은 구 왕가 세력이 권력을 다시 노리지 않게
주의할 필요가 있겠지.","0"
594411,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"문병 온 거야?
기쁘지만 넌 가야할 곳이 있잖아.
난 괜찮으니까…… 부디 무사히 돌아와줘.","0","0"
594412,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<Highlight>ObjectParameter(1)</Highlight> 님!?
돌아오셨습니까?","0","0"
594413,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오오……!
귀공이 있다는 것은 작은 영주님도……!?","0","0"
594414,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"벨로디나 대교를 확보해서
'랄거의 군성'은 크게 전진했다고 말할 수 있다.
앞으로 이 기지는 물자 보급 요충지가 되겠지.","0","0"
594415,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"제국에 의한 지배가 끝나,
그리다니아와 알라미고의 교류가 늘어나겠지.
이 기지는 그 교류를 돕는 역할을 담당하게 될 거다.","0","0"
594416,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"알라미고를 탈환했다고 바로 일상으로 돌아갈 수 있는 건 아니야.
우리에겐 아직 전후 처리가 남아 있어.
그것이 싸움에 참가한 자의 책임이야.","0","0"
594417,0,1,2,0,0,1071,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"카스텔룸 벨로디나가 함락했다면서요.
저희 신전기사단도 질 수 없죠!","0","0"
594418,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"전 당분간 여기 남게 될 것 같습니다.
이슈가르드 본국에서 알라미고로 보내는 지원 물자 관리를
담당하게 되었거든요…….","0","0"
594419,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"일단 싸움이 끝나서 안심했습니다.
병점을 담당하는 자로서, 마음고생이 끊이질 않았었거든요.","0","0"
594420,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"기라바니아에서 제국을 내쫓아주셨다고요…….
고맙습니다, 희생된 동료들도 기뻐할 겁니다.","0","0"
594421,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"제국군이 없어져도 감시는 계속해야 해.
이 주변에는 하늘을 나는 마물이 많거든.","0","0"
594422,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시잇…… 드디어 자유를 되찾았습니다.
미의 신 락슈미 님께서 가장 사랑하신 이 선물을
우리는 소중히 지켜나가야 하겠지요.","0","0"
594423,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시잇…… 제국군을 내쫓았나 보군.
나는 싸움에 몸을 던진 자매들이 자랑스럽다.
물론 함께 싸운 너도.","0","0"
594424,0,1,2,0,0,768,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……물자 재고 따위 알게 뭐람.
연금약과 의료품을 죄다 꺼내서
부상자를 한 사람이라도 더 구해야 해……!","0","0"
594425,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"물자 상황은 여전히 안 좋지만
그리고 모두 노력해 주고 있어…….
고마울 뿐이야.","0","0"
594426,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"물자 상황이 어려운데도 모두 잘 해줬어.
노고를 위로하기 위해서 언젠가 술이라도
거하게 사고 싶군.","0","0"
594427,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시잇…… 필사적으로 응전했으나
많은 동료들이 목숨을 잃었다…….","0","0"
594428,0,1,0,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시잇…… 더 예리하게, 더 날렵하게!
제국 녀석들에게 본때를 보여주자!","0","0"
594429,0,1,0,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시잇…… 예리하게, 날렵하게, 급소를 찔러라!
싸움에는 끝이 있지만, 무예의 길은 끝이 없다!!","0","0"
594430,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"참혹한 광경이죠?
살아남은 게 신기할 정도예요…….","0","0"
594431,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"습격 직후에는 모두 묵묵히 밥만 먹었는데
요즘에는 조금씩 표정이 온화해지고 있어요.
긍정적으로 변했다는 증거겠죠.","0","0"
594432,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"지금까지 싸운 투사들을 위해서
맛있는 걸 조금이라도 더 챙겨주고 싶어요.
왜냐면 알라미고가 염원하던 해방을 맞이했는걸요!","0","0"
594433,0,1,2,0,0,704,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"친하게 지내던 종군상인이…….
제길!","0","0"
594434,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"종군상인들이 온갖 수단을 써줘서
새로운 물자 구입처를 뚫을 수 있었어.
조금씩이지만 상황이 호전되고 있어.","0","0"
594435,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이 싸움에서 승리할 수 있었던 건
이름 없는 많은 상인들 덕분이야.
그걸 알아줬으면 해.","0","0"
594436,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"적군은 에테라이트를 사용하지 않았어…….
산악지대 쪽에서 공격해왔지.","0","0"
594437,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"에테라이트를 감시하고 있어.
알라미고를 되찾았다고 해도
제국이 멸망한 건 아니니, 방심은 금물이야.","0","0"
594438,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"모두 하나가 되어 싸웠습니다…….
하지만…….","0","0"
594439,0,1,2,0,0,1071,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"아난타족 투사들도 복수전에 불타고 있습니다.
모두 하나가 되어 싸웁시다!","0","0"
594440,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"협력해 준 아난타족 투사들에게
감사하는 마음이 한가득입니다!
모두 함께 손에 넣은 승리니까요!","0","0"
594441,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"눈 깜짝할 사이에 생긴 일이라
대포를 사용할 겨를도 없었어…….","0","0"
594442,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"이번에야말로 이 대포의 한 방으로
제국군의 마도 병기를 날려버리겠어.","0","0"
594443,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"카스트룸 아바니아를 공략할 때
이 대포가 얼마나 활약했는데!
보여주고 싶었어!","0","0"
594444,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시잇…… 제국군 녀석들…….","0","0"
594445,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"시잇……. 제국을 쫓아낼 수 있어서 다행이다.
기라바니아의 평화를 지키기 위해, 계속 협력하겠다.","0","0"
594446,0,1,0,0,0,811,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"빨리 약을 조제해야 해…….","0","0"
594447,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"싸움이 끝났으니 여기도 조금씩 안정이 될 겁니다.
약도 부족하지 않을 것 같아 안심했습니다.","0","0"
594448,0,1,0,0,0,812,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"어디 보자, 예비 붕대는……!","0","0"
594449,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"붕대 예비분은 충분할 것 같네요…….
싸움에서 다친 사람들 모두가 나을 때까지
확실하게 도울 생각입니다.","0","0"
594450,0,1,0,0,0,4204,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"신기하게도 한창 싸우던 중엔
어깨 아픈 건 하나도 느껴지지 않았어.
근데 끝나니까 갑자기 격렬한 통증이 밀려오더라고…….","0","0"
594451,0,1,2,0,0,4204,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"곧 결전의 시간이야!
빨리 어깨를 완치시켜서 전선으로 돌아가야지!","0","0"
594452,0,1,0,0,0,4204,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"결전에 참가하여, 겨우 살아 돌아올 순 있었지만
또 어깨를 다치고 말았어…….
그렇지만 이 아픔조차 훈장처럼 느껴져!","0","0"
594453,0,1,0,0,0,839,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"빠, 빨리 약초를…….","0","0"
594454,0,1,0,0,0,839,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"작전에 성공해서 새로운 동료가 늘어났으니까.
약초 모으기에도 기합이 들어간단 말이지!","0","0"
594455,0,1,0,0,0,839,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"물자 부족은 해소되겠지만
맡아서 하던 약초 모으기에 재미를 붙여서 말이지.
지금도 이렇게 뜯고 있어.","0","0"
594456,0,1,2,0,0,695,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"더워 보이네~? 많이 덥지~?
그럼 그렇지, '불꽃축제'의 계절이 돌아왔으니 말이야!
이번엔 코스타 델 솔의 '늘여름 섬'에서 개최 중이야!","0","0"
594457,0,1,2,0,0,766,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"으음, 미안하다.
바빠서 정신 없으니까, 볼일이 있으면 다른 사람을 찾아 봐.
……그나저나  그 소문을 아무래도 그냥 둘 순 없겠군.","0","0"
594458,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"'불꽃축제'를 도와줘서 고맙다.
감사하게도, 예상 외로 성황을 이루었지 뭐야!","0","0"
594459,0,1,2,0,0,768,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"현재, 보물과 관련된 문제는 없어.
봄바드가 나타날 낌새도 없으니
이번 '불꽃축제'는 평화롭게 끝날 것 같아.","……라고 생각했는데, 방심했어.
손님이 끊이질 않아서, 일손이 부족해.
미안하지만, 시간이 있으면 '불꽃축제'를 도와줘!","0"
594460,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"여기 '늘여름 섬'에서는 '불꽃축제'가 열리고 있어.
불꽃축제 홍보대원이 자세하게 얘기해 줄 거야.
……그건 그렇고, 이번엔 이상하게도 손님이 많네.","0","0"
594461,0,1,2,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"어머, <Highlight>ObjectParameter(1)</Highlight> 아냐!?
'불꽃축제'를 도와줘서 고마워.
일손은 언제나 부족하니까, 와서 또 도와줘.","0","0"
594462,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"죄송합니다, 지금 손님이 너무 많아서요…….
잠시 후에 주문해 주시겠어요?","0","0"
594463,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"평소엔 다들 '<Sheet(Item,10332,0)/>' 같은 건 거들떠보지도 않는데
'불꽃축제' 기간 때만은 없어서 못 팔 정도죠.
신기한 일입니다.","0","0"
594464,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오예, 준비한 재료가 많이 부족해.
야채와 조미료는 추가로 주문하면 되지만, 생선은 어쩌지…….","0","0"
594465,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"오예, 네가 도와줘서 정말 다행이야.
하지만 아직 생선이 부족해…….
이렇게 많이 필요하게 될 줄은 몰랐어.","0","0"
594466,0,1,2,0,0,694,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"'늘여름 섬'에 잘 오셨습니다.
현재 '불꽃축제'가 열리고 있으니
마음껏 즐겨 주세요.","0","0"
594467,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"많은 분들이 이 피서지를 찾아오실 수 있도록
미력하나마, 저도 홍보 활동을 했답니다.
얘기를 들어보니, 어느 정도 효과가 있었나 봐요.","0","0"
