key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
205,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"부탁하네, 모험가!
지금은 자네 말고 기댈 곳이 없어!","","","","","","",""
206,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"이봐, 진짜로 부탁 좀 할게.
댁 같은 사람이 또 안 지나가면
우린 진짜 어쩔 도리가 없다고.","","","","","","",""
207,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"이럴 때일수록 의지할 수 있는 게 모험가지.
확실하게 마무리 지어줘!","","","","","","",""
208,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"일단 휴식이다.
뒤처진 자가 따라오는 대로 바로 출발하겠어.","","","","","","",""
209,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"이거 큰일이군요…….
대체 무슨 일일까요? 이제 슬슬 모습이 보여야 하는데.
설마 무슨 문제라도 생긴 걸까요……?","","","","","","",""
210,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"도, 도와줘어어엇!
나는, 나는 아직 죽고 싶지 않아아앗!","","","","","","",""
211,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"으앗!
어쩌다가 이런 일이!
누가 좀 도와줘……!","","","","","","",""
212,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"아, 정말 답답하네!
저런 건 빨리 정리해버려!","","","","","","",""
213,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"……이대로 같이 쓰러지면
내가 붙잡힌 것도 은근슬쩍 넘길 수 있지 않을까……?","","","","","","",""
214,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"이제부터 시작하는 '대륙기예단 가장행렬'은
사람들이 깜짝 놀랄 모습으로 '변신'해서 회랑을 행진하는 축제에요…….","가장행렬이 시작하면 '기묘한 마술사'에게 변신을 부탁하세요……
그리고 '울다하 시민' 구경꾼들에게
행운의 '주술'을 걸어주는 거예요…… 키득키득…….","이 호박머리와 함께
즐겁고 신나는 가장행렬을 해요…… 키득키득…….
당신도 참가하겠어요?","가장행렬을 시작할까요?","","","그래요? 아쉽네요…….
시작하고 싶으면 얘기하세요…… 키득키득…….",""
215,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"セリフ1","セリフ2","セリフを話しますか？","","はい","","いいえ",""
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
221,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"원시공룡이 쫓아온다쿠뽀.
푸푸풉…… 살짝 약 올려줬더니
금방 얼굴이 빨개지는 거 봐쿠뽀~!","쟤네는 코가 좋으니까 이제 여기도 위험해쿠뽀.
너, 한가한 것 같으니까 모그 대신
저놈을 상대해줘쿠뽀!","상대하시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","쳇…… 못 미더운 모험가야쿠뽀……!
여긴 위험하니까 후딱 도망쳐쿠뽀!",""
222,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"모험가님, 마침 잘 왔다쿠뽀~
저 문제아 때문에 민폐가 심하다쿠뽀.
아주 혼쭐을 내줬으면 좋겠다쿠뽀~!","혼쭐을 내주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","헉! 실망이다쿠뽀…….
그래도, 그래도 만약 마음이 바뀌면
언제든 돌아와 줘쿠뽀!",""
223,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"후히히…… 보물 잔뜩 얻었다쿠뽀!
그래도 아직 더 갖고 싶어쿠뽀!
더 모아줘쿠뽀!","","","","","","",""
224,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"보물 잔뜩 모았다쿠뽀!
더 많이 모아줘쿠뽀!","","","","후히히…… 고맙다쿠뽀~!
보물 더 갖고 싶어쿠뽀!","","보물은 이제 됐어쿠뽀.
너무 많아서 못 들 것 같아쿠뽀.",""
225,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"여기에는 보물이 잔뜩 있어쿠뽀.
동그랗고 반짝이는 거 많이 주워다 줘쿠뽀!","","","","","","",""
226,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"우히히…… 여긴 보물이 잔뜩 있어쿠뽀!
동그랗고 반짝이는 거 찾으면 모아다 줘쿠뽀~!","반짝반짝, 번쩍번쩍, 너무 좋아쿠뽀!
모그는 보물을 모으는 게 최고의 꿈이다쿠뽀.
그러니까 좀 도와줘쿠뽀!","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","보물 잔뜩 주워서
모그한테 가져다줘쿠뽀~","","어…… 안 도와줄 거야쿠뽀……?",""
227,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"보물 많이 모았어쿠뽀?","","","","고맙다쿠뽀!
보물 더 갖고 싶어쿠뽀!","","많이 가져다주면
모그도 보답할게쿠뽀.",""
228,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"앗, 거기 가는 모험가님!
제 소원을 들어주세요개골.","저는 마토야 님의 심부름을 마치고
돌아가는 길입니다개골.","그런데 요즘 마물이 부쩍 늘어
혼자 가기 불안하네요개골.
동굴까지 같이 가주실래요개골?","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","……안 도와주실 거예요개골?
세상에, 저렇게 매정할 수가개골!",""
229,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"슈우우…… 슈우우……
'푸른손'이 신무기 개발 중이다!
빨리 가서 수집한 증거 보여줘야~지!","","","","","","",""
230,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"슈우우…… 슈우우……
거기 있는 인간 잠깐 고브 좀 봐라!","과학자 집단 '푸른손'이 신무기 개발한다!
아마 꼭 반드시 틀림없을 거~!
하지만 증거는 하나도 없다~!","슈우우…… 슈우우……
증거 모으는 것 좀 도와줘고브!
친구는 놈들한테 벌써 다 당했다~!","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","슈우우…… 슈우우……
고맙다 그럼 부탁한다~!","","슈우우…… 슈우우……
그렇구나 아쉽다…….
어쩐다 난감하다 이제 어떡해~",""
231,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"슈우우…… 슈우우……
신무기 개발하는 증거 찾아줘!","","","","","","",""
232,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"슈우우…… 슈우우……
신무기 개발하는 증거 찾았냐?","","","","슈우우…… 슈우우……
수상~한 부품이 있단 말이지!
또 있는지 좀만 더 찾아봐고브!","","슈우우…… 슈우우……
수상~한 부품 있으면 가져다줘라~!",""
233,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"슈우우…… 슈우우……
신무기 개발하는 증거 찾았냐?","","","","슈우우…… 슈우우……
증거는 많을수록 좋으니까
또 없나 찾아서 모아다 줘라~!","","슈우우…… 슈우우……
증거물 있는 대로 다 모아줘~!",""
234,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"드디어 꿈에 그리던 할드라스 상을 순례했도다!","그런데 이를 어쩐다…….
마물이 잔뜩 몰려와 신성한 상을 더럽히고 있군.","모험가여, 괜찮다면
함께 싸워주지 않겠나?","함께 싸우시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","도움을 줄 수 없단 말인가……!?
이런 몹쓸 놈, 천벌을 받을 것이다!",""
235,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"이 남자가 대련 상대를 찾고 있다.
나도 도전해봤는데…… 어마어마하게 강하더군.
아주 깔끔하게 패배했어.","이 사람의 이름은 '날카로운 창의 알랑베르'.
이슈가르드에서 손꼽히는 정예인 '용기사단'에 소속된
젊은 용기사라더군.","분명 내가 지금까지 본 사람 중에서는 가장 강한 남자다.
어때, 도전해볼 생각 없나?","겨뤄보시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","그래, 그만둬…… 잘 생각한 거야.
난 분수를 몰라서 덤볐다가 크게 데었지.",""
236,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"슈우우…… 슈우우……
연구자료 많이 모았다~!
이제 연구조사도 다 잘될 거다!","","","","","","",""
237,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,2,0,0,0,0,0,"슈우우…… 슈우우……
연구자료 모아줘서~!
고맙~다!","더 많이 있으면 좋겠는데~!
아직도 일부 자료 부족한 듯해~!","","","슈우우…… 슈우우……
이거 새로운 자료냐?
우리한테 도움이 많이 될 거다~!","","슈우우…… 슈우우……
연구자료 못 찾았어?",""
238,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"슈우우…… 슈우우……
근처에 흩어진 자료 가져다줘라!","","","","","","",""
239,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"슈우우…… 슈우우……
여기에 연구자료 잔뜩 있다!
도서관 만든 인간들 남기고 갔다!","이 근처에서 자료 일부 찾았다!
근데 '푸른손' 쳐들어와서 자료 다 뿔뿔이다!","슈우우…… 슈우우……
자료 주우면 가져다줘라!
어쩌면 마물이 가지고 있을지도!","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","슈우우…… 슈우우……
고맙다!
이제는 수월하게 조사할 수 있겠네~!","","슈우우…… 슈우우……
아쉽구나 휴 그럼 어떻게 한담…….",""
240,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"슈우우…… 슈우우……
도서관 만든 인간들 중요한 연구 많이 했다
그래서 귀한 자료도 잔~뜩 있다!","","","","슈우우…… 슈우우……
귀한 자료 고맙다~!
아직 더 있을 거다~!","","슈우우…… 슈우우……
연구자료 아직 더 많이 있을 거다!
더 많이 모아줘라~!",""
241,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"내 말 좀 들어봐.
이 녀석은 위대한 '성 피네아 연대'에 속할 자격이 없어.
동료의 공을 가로채는 못된 버릇이 있거든!","어떻게든 혼쭐을 내주고 싶은데……
녀석이 또 실력 하나는 괜찮단 말이지.
그래서 말인데, 나 좀 도와주지 않겠나?","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","그래…….
생면부지인 사람을 선뜻 도와주기도 어렵겠지.
미안하다, 그냥 잊어버려.",""
242,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"더!
내 마음을 더 뜨겁게 해줄 사람이 있으면 나와라!","","","","","","",""
243,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"안녕쿠뽀.
혹시 '하얀 궁전'으로
가는 중이야쿠뽀?","모그는 '하얀 궁전'에 가는 길이야쿠뽀.
청소를 좋아해서 항상 깨끗하게 해주고 있어쿠뽀.","오늘은 항상 같이 다니는 친구가 없어쿠뽀.
불안하니까 같이 가주면 좋겠어쿠뽀!","호위를 맡으시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","아쉽지만 어쩔 수 없지쿠뽀.
쿠뽀뽀…… 무서워 죽겠어쿠뽀…….",""
244,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"다, 당신……
비도프니르 님이랑 아는 사이지?
제발 부탁이야, 좀 도와줘!","사룡의 졸개들이 날아와서……
삼촌이 싸우는 동안 나만 도망쳤어.
간신히 여기까지 왔는데, 삼촌이 걱정돼서…….","제발 부탁이야!
우리 삼촌 '갈라르'를 구해줘!","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","너무해…….
이제 어쩌면 좋지?",""
245,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"모험가여, 마침 잘 왔다.
아까 그 포효를 들었는가?
저건 드래곤족이 습격 전에 내지르는 신호이지.","사룡의 졸개들이 바로 근처에 집결한 모양이다.
이미 꽤 많은 수가 모인 듯한데…….","하지만 내가 있는 한 걱정할 것 없다…….
무리 짓지 않으면 아무것도 못 하는 놈들이 뭐가 두렵나!
물론 나와 함께 싸우겠다면 거절하진 않으마!","함께 싸우시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","그래, 그럼 어서 멀리 떨어져라.
싸움에 휘말리면 무사하지 못할 것이다!",""
246,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"쿠뽀뽀…… 모그 친구가 안 보여쿠뽀.
그런데 저 녀석 뱃속에서 쿠뽀쿠뽀 하는 소리가
들리는 것 같은데쿠뽀…… 어떻게 된 걸까쿠뽀?","","","","","","",""
247,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"내 부탁 좀 들어주게.
여기 사는 벌레들이 자꾸 달라붙어서 성가시다네.
요 벌레 좀 퇴치해주지 않겠나?","왠지 벌레들이 나에게만 달려드는 것 같은데…….
한번 달라붙으면 끝장이야.
미안하지만 찾아내서 해치워주게나!","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","도와줄 생각이 들면 말하게.
아무쪼록 잘 부탁하네!",""
248,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"현재 군두족에게 쫓기고 있다.
놈들을 물리쳐주면 고맙겠어.","","","","","","",""
249,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"거기, 거기, 인간 여행자!
근처에 잔뜩 있는 '구름 정령'에게서
'샘물의 핵'을 모아주지 않겠나?","사실은, 사실은, 우리 마을에 깨끗한 물이 부족하다네.
'샘물의 핵'은 물의 근원이라
녹이면 빗물보다 맑은 물이 된다네.","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","그래, 그래, '샘물의 핵'은
구름 정령을 처치해서 얻어도 되고
바닥에 떨어진 걸 주워와도 된다네.","","미안하네, 미안하네.
상관도 없는 이를 문제에 끌어들여서…….",""
250,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"어떤가, 어떤가?
'샘물의 핵'은 다 모았나……?","","","","좋아, 좋아.
좀 더, 좀 더 가지고 와주게나.","","그렇군, 그렇군.
아쉽지만 어쩔 수 없지.",""
251,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"나는, 나는, '샘물의 핵'을 모으고 있다네…….
가진 게 있으면 넘겨주지 않겠나?","","","","","","",""
252,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"꽤나, 꽤나, 많이 모였군.
'샘물의 핵'이 많이 모였네.
그래도 혹시 더 있으면, 넘겨주게나.","","","","","","",""
253,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"좋아, 좋아.
'샘물의 핵'을 많이 모았군.
더 많이 있으면, 더 고마울 걸세.","","","","고맙군, 고맙군.
가뭄을 적시는 단비처럼 친절한 이여.","","그렇군, 그렇군, 괜찮다네.
필요한 만큼은 모았으니.",""
254,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"나를, 나를, 도와주게나.
눈보라처럼 포악한 분두족 놈들에게
쫓기고 있다네.","옛날, 옛날, 아주 오래전부터
놈들에게 사로잡혀 혹독한 부림을 받았지.
이제서야 간신히 도망친 걸세.","그런데, 그런데, 내가 다리를 다쳐
마음대로 걸을 수 없다네.
마을에 도착할 때까지 지켜주지 않겠나?","호위를 맡으시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","참으로, 참으로, 냉혹한 인간이로다……!",""
255,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"지직…… 직…… 여기는 '검사 시스템'입니다.
센서가 공작기계의 작동 오류를 감지했습니다.
강제 정지를 요청합니다.","도와주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","지…… 지직…….",""
256,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"외출했던 친구가 돌아오지 않아.
혹시 내 또래의 젊은 드래곤족 못 봤어?","사룡의 졸개에게 당한 건 아닌지 걱정이야.
부탁이야, 내 친구 좀 찾아줘…….","찾아주시겠습니까?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ 이 돌발 임무의 권장 레벨은 <Value>IntegerParameter(1)</Value>입니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","갑자기 이런 부탁을 해서 미안.
그냥 여기서 친구를 기다릴게…….",""
