key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
191,3,243123,0,"가상 벨라돈나",0,"",0,0,1,0,0,"가상 벨라돈나","받는 피해량 -30%
최대 HP +30%
특수 효과: 피해를 받으면 3% 확률로 자신에게 석화를 부여합니다.
지속시간: 30초
특수 효과: 이 먹이를 사역마수에게 주면 HP가 18% 회복됩니다.
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 주술강 시체강",""
192,3,243124,0,"가상 스테이크",0,"",0,0,1,0,0,"가상 스테이크","특수 효과: 물리 공격을 받으면 상대에게 타격속성 물리 반격 피해를 줍니다. 반격 피해 위력은 다른 먹이, 시련장 아이템에 의한 주는 물리 피해량 증가 효과, 사역마수의 힘의 영향을 받습니다.
반격 피해 위력: 350
[대상 마수]
백수강 백충강 유익강 갑린강 시체강",""
193,3,243125,0,"가상 생선 알",0,"",0,0,1,0,0,"가상 생선 알","에테르 분출 위력 +10%
특수 효과: 사역마수가 무기 기술을 실행하여 수심기 연계에 성공하면, 30% 확률로 소비한 TP의 일부를 회복합니다.
[대상 마수]
백수강 백충강 초목강 수서강 갑린강 시체강",""
194,3,243126,0,"가상 허브티",0,"",0,0,1,0,0,"가상 허브티","특수 효과: 마수조련사에게 소환되면, 자신에게 '스톤스킨'을 부여합니다.
스톤스킨: 최대 HP의 24%만큼 피해를 막아줍니다.
스톤스킨 지속시간: 60초
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
195,3,243127,0,"가상 벌집",0,"",0,0,1,0,0,"가상 벌집","받는 물리 피해량 -30%
주는 피해량 +10%
특수 효과: 사역마수가 무기 기술을 실행하여 수심기 연계에 성공하면, 30% 확률로 소비한 TP의 일부를 회복합니다.
[대상 마수]
주술강",""
196,3,243128,0,"가상 오렌지 주스",0,"",0,0,1,0,0,"가상 오렌지 주스","주는 마법 피해량 +30%
에테르 분출 위력 +15%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
197,3,243129,0,"가상 포도 주스",0,"",0,0,1,0,0,"가상 포도 주스","주는 물리 피해량 +30%
에테르 분출 위력 +50%
최대 HP -80%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
198,3,243130,0,"가상 꼬치구이",0,"",0,0,1,0,0,"가상 꼬치구이","둔화 +200%
주는 물리 피해량 +50%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
199,3,243131,0,"가상 파인애플 주스",0,"",0,0,1,0,0,"가상 파인애플 주스","둔화 +200%
주는 마법 피해량 +50%
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강 시체강",""
200,3,243132,0,"가상 굴",0,"",0,0,1,0,0,"가상 굴","특수 효과: 전투 중에 마수조련사에게 소환되거나, 전투를 시작하면 사역마수의 TP가 100 증가합니다.
[대상 마수]
유익강",""
201,3,243133,0,"가상 블루 치즈",0,"",0,0,1,0,0,"가상 블루 치즈","특수 효과: 마법 공격을 받으면 상대에게 무속성 마법 반격 피해를 줍니다. 반격 피해 위력은 다른 먹이, 시련장 아이템에 의한 주는 마법 피해량 증가 효과, 사역마수의 지능의 영향을 받습니다.
반격 피해 위력: 350
[대상 마수]
초목강 수서강",""
202,3,243134,0,"가상 코티지 치즈",0,"",0,0,1,0,0,"가상 코티지 치즈","최대 HP +30%
헤이스트 +15%
특수 효과: 사역마수가 무기 기술을 실행하여 수심기 연계에 성공하면, 30% 확률로 소비한 TP의 일부를 회복합니다.
특수 효과: 이 먹이를 사역마수에게 주면 HP가 18% 회복됩니다.
[대상 마수]
백충강",""
203,3,243135,0,"가상 라씨",0,"",0,0,1,0,0,"가상 라씨","최대 HP +30%
특수 효과: 야영지에서 휴식 시 HP를 최대로 회복할 수 있습니다.
특수 효과: 이 먹이를 사역마수에게 주면 HP가 18% 회복됩니다.
[대상 마수]
백수강 백충강 유익강 초목강 수서강 갑린강",""
204,0,0,0,"",0,"",0,0,1,0,0,"","",""
205,0,0,0,"",0,"",0,0,1,0,0,"","",""
